#Time,feature,AirPressure_1m in [mbar],AirPressure_1mQualityFlag in [],NeutronCount_Epithermal_Cum1hr in [-],NeutronCount_Epithermal_Cum1hrQualityFlag in []
2012-01-27T11:04:00.000+01:00,RU_C_004,1021.8,4_2002,644,4_2002
2012-01-27T12:04:00.000+01:00,RU_C_004,1021.7,4_2002,639,4_2002
2012-01-27T13:04:00.000+01:00,RU_C_004,1021.7,4_2002,694,4_2002
2012-01-27T14:04:00.000+01:00,RU_C_004,1021.9,4_2002,645,4_2002
2012-01-27T15:04:00.000+01:00,RU_C_004,1022,4_2002,637,4_2002
2012-01-27T16:04:00.000+01:00,RU_C_004,1022.1,4_2002,645,4_2002
2012-01-27T17:04:00.000+01:00,RU_C_004,1022.7,4_2002,617,4_2002
2012-01-27T18:04:00.000+01:00,RU_C_004,1022.9,4_2002,633,4_2002
2012-01-27T19:04:00.000+01:00,RU_C_004,1023.1,4_2002,634,4_2002
2012-01-27T20:04:00.000+01:00,RU_C_004,1023.4,4_2002,651,4_2002
2012-01-27T21:04:00.000+01:00,RU_C_004,1023.7,4_2002,623,4_2002
2012-01-27T22:04:00.000+01:00,RU_C_004,1023.8,4_2002,665,4_2002
2012-01-27T23:04:00.000+01:00,RU_C_004,1024.2,4_2002,605,4_2002
2012-01-28T00:04:00.000+01:00,RU_C_004,1024.2,4_2002,622,4_2002
2012-01-28T01:04:00.000+01:00,RU_C_004,1024.5,4_2002,575,4_2002
2012-01-28T02:04:00.000+01:00,RU_C_004,1024.5999999999999,4_2002,640,4_2002
2012-01-28T03:04:00.000+01:00,RU_C_004,1024.5999999999999,4_2002,588,4_2002
2012-01-28T04:04:00.000+01:00,RU_C_004,1024.9000000000001,4_2002,571,4_2002
2012-01-28T05:04:00.000+01:00,RU_C_004,1025.3,4_2002,625,4_2002
2012-01-28T06:04:00.000+01:00,RU_C_004,1025.5,4_2002,574,4_2002
2012-01-28T07:04:00.000+01:00,RU_C_004,1026.0999999999999,4_2002,635,4_2002
2012-01-28T08:04:00.000+01:00,RU_C_004,1026.5999999999999,4_2002,610,4_2002
2012-01-28T09:04:00.000+01:00,RU_C_004,1027,4_2002,623,4_2002
2012-01-28T10:04:00.000+01:00,RU_C_004,1027.2,4_2002,668,4_2002
2012-01-28T11:04:00.000+01:00,RU_C_004,1027.2,4_2002,628,4_2002
2012-01-28T12:04:00.000+01:00,RU_C_004,1027.0999999999999,4_2002,605,4_2002
2012-01-28T13:04:00.000+01:00,RU_C_004,1026.9000000000001,4_2002,646,4_2002
2012-01-28T14:04:00.000+01:00,RU_C_004,1027,4_2002,603,4_2002
2012-01-28T15:04:00.000+01:00,RU_C_004,1027,4_2002,613,4_2002
2012-01-28T16:04:00.000+01:00,RU_C_004,1027.5,4_2002,596,4_2002
2012-01-28T17:04:00.000+01:00,RU_C_004,1028,4_2002,620,4_2002
2012-01-28T18:04:00.000+01:00,RU_C_004,1028.5,4_2002,639,4_2002
2012-01-28T19:04:00.000+01:00,RU_C_004,1029.0999999999999,4_2002,579,4_2002
2012-01-28T20:04:00.000+01:00,RU_C_004,1029,4_2002,633,4_2002
2012-01-28T21:04:00.000+01:00,RU_C_004,1029.0999999999999,4_2002,616,4_2002
2012-01-28T22:04:00.000+01:00,RU_C_004,1029.2,4_2002,629,4_2002
2012-01-28T23:04:00.000+01:00,RU_C_004,1029.2,4_2002,598,4_2002
2012-01-29T00:04:00.000+01:00,RU_C_004,1029.2,4_2002,608,4_2002
2012-01-29T01:04:00.000+01:00,RU_C_004,1029.2,4_2002,594,4_2002
2012-01-29T02:04:00.000+01:00,RU_C_004,1029.2,4_2002,602,4_2002
2012-01-29T03:04:00.000+01:00,RU_C_004,1029,4_2002,608,4_2002
2012-01-29T04:04:00.000+01:00,RU_C_004,1029,4_2002,595,4_2002
2012-01-29T05:04:00.000+01:00,RU_C_004,1029.0999999999999,4_2002,605,4_2002
2012-01-29T06:04:00.000+01:00,RU_C_004,1029.0999999999999,4_2002,585,4_2002
2012-01-29T07:04:00.000+01:00,RU_C_004,1029.2,4_2002,623,4_2002
2012-01-29T08:04:00.000+01:00,RU_C_004,1029.0999999999999,4_2002,657,4_2002
2012-01-29T09:04:00.000+01:00,RU_C_004,1029.0999999999999,4_2002,617,4_2002
2012-01-29T10:04:00.000+01:00,RU_C_004,1029.4000000000001,4_2002,660,4_2002
2012-01-29T11:04:00.000+01:00,RU_C_004,1029.0999999999999,4_2002,647,4_2002
2012-01-29T12:04:00.000+01:00,RU_C_004,1028.7,4_2002,623,4_2002
2012-01-29T13:04:00.000+01:00,RU_C_004,1028.4000000000001,4_2002,623,4_2002
2012-01-29T14:04:00.000+01:00,RU_C_004,1028.2,4_2002,606,4_2002
2012-01-29T15:04:00.000+01:00,RU_C_004,1028.3,4_2002,605,4_2002
2012-01-29T16:04:00.000+01:00,RU_C_004,1028.3,4_2002,600,4_2002
2012-01-29T17:04:00.000+01:00,RU_C_004,1028.3,4_2002,608,4_2002
2012-01-29T18:04:00.000+01:00,RU_C_004,1028,4_2002,665,4_2002
2012-01-29T19:04:00.000+01:00,RU_C_004,1027.7,4_2002,613,4_2002
2012-01-29T20:04:00.000+01:00,RU_C_004,1027.7,4_2002,614,4_2002
2012-01-29T21:04:00.000+01:00,RU_C_004,1027.3,4_2002,623,4_2002
2012-01-29T22:04:00.000+01:00,RU_C_004,1027.0999999999999,4_2002,600,4_2002
2012-01-29T23:04:00.000+01:00,RU_C_004,1026.9000000000001,4_2002,628,4_2002
2012-01-30T00:04:00.000+01:00,RU_C_004,1026.5,4_2002,609,4_2002
2012-01-30T01:04:00.000+01:00,RU_C_004,1026.4000000000001,4_2002,634,4_2002
2012-01-30T02:04:00.000+01:00,RU_C_004,1026.2,4_2002,634,4_2002
2012-01-30T03:04:00.000+01:00,RU_C_004,1025.8,4_2002,633,4_2002
2012-01-30T04:04:00.000+01:00,RU_C_004,1025.5,4_2002,614,4_2002
2012-01-30T05:04:00.000+01:00,RU_C_004,1025.5,4_2002,576,4_2002
2012-01-30T06:04:00.000+01:00,RU_C_004,1025.5999999999999,4_2002,591,4_2002
2012-01-30T07:04:00.000+01:00,RU_C_004,1025.5999999999999,4_2002,594,4_2002
2012-01-30T08:04:00.000+01:00,RU_C_004,1025.8,4_2002,623,4_2002
2012-01-30T09:04:00.000+01:00,RU_C_004,1025.7,4_2002,614,4_2002
2012-01-30T10:04:00.000+01:00,RU_C_004,1025.7,4_2002,603,4_2002
2012-01-30T11:04:00.000+01:00,RU_C_004,1025.5,4_2002,585,4_2002
2012-01-30T12:04:00.000+01:00,RU_C_004,1025.0999999999999,4_2002,603,4_2002
2012-01-30T13:04:00.000+01:00,RU_C_004,1024.5,4_2002,642,4_2002
2012-01-30T14:04:00.000+01:00,RU_C_004,1024.4000000000001,4_2002,647,4_2002
2012-01-30T15:04:00.000+01:00,RU_C_004,1024.3,4_2002,585,4_2002
2012-01-30T16:04:00.000+01:00,RU_C_004,1024.3,4_2002,617,4_2002
2012-01-30T17:04:00.000+01:00,RU_C_004,1024.4000000000001,4_2002,598,4_2002
2012-01-30T18:04:00.000+01:00,RU_C_004,1024.4000000000001,4_2002,605,4_2002
2012-01-30T19:04:00.000+01:00,RU_C_004,1024.4000000000001,4_2002,630,4_2002
2012-01-30T20:04:00.000+01:00,RU_C_004,1024.2,4_2002,587,4_2002
2012-01-30T21:04:00.000+01:00,RU_C_004,1024.2,4_2002,626,4_2002
2012-01-30T22:04:00.000+01:00,RU_C_004,1023.9,4_2002,612,4_2002
2012-01-30T23:04:00.000+01:00,RU_C_004,1024,4_2002,589,4_2002
2012-01-31T00:04:00.000+01:00,RU_C_004,1023.9,4_2002,619,4_2002
2012-01-31T01:04:00.000+01:00,RU_C_004,1023.7,4_2002,559,4_2002
2012-01-31T02:04:00.000+01:00,RU_C_004,1023.6,4_2002,616,4_2002
2012-01-31T03:04:00.000+01:00,RU_C_004,1023.4,4_2002,581,4_2002
2012-01-31T04:04:00.000+01:00,RU_C_004,1023.2,4_2002,649,4_2002
2012-01-31T05:04:00.000+01:00,RU_C_004,1023.1,4_2002,605,4_2002
2012-01-31T06:04:00.000+01:00,RU_C_004,1023,4_2002,578,4_2002
2012-01-31T07:04:00.000+01:00,RU_C_004,1023.1,4_2002,617,4_2002
2012-01-31T08:04:00.000+01:00,RU_C_004,1023.8,4_2002,613,4_2002
2012-01-31T09:04:00.000+01:00,RU_C_004,1024.0999999999999,4_2002,627,4_2002
2012-01-31T10:04:00.000+01:00,RU_C_004,1024.0999999999999,4_2002,606,4_2002
2012-01-31T11:04:00.000+01:00,RU_C_004,1024,4_2002,609,4_2002
2012-01-31T12:04:00.000+01:00,RU_C_004,1024.0999999999999,4_2002,670,4_2002
2012-01-31T13:04:00.000+01:00,RU_C_004,1023.9,4_2002,648,4_2002
2012-01-31T14:04:00.000+01:00,RU_C_004,1023.8,4_2002,643,4_2002
2012-01-31T15:04:00.000+01:00,RU_C_004,1024.2,4_2002,570,4_2002
2012-01-31T16:04:00.000+01:00,RU_C_004,1024.5,4_2002,606,4_2002
2012-01-31T17:04:00.000+01:00,RU_C_004,1025.0999999999999,4_2002,590,4_2002
2012-01-31T18:04:00.000+01:00,RU_C_004,1025.7,4_2002,624,4_2002
2012-01-31T19:04:00.000+01:00,RU_C_004,1026.3,4_2002,530,4_2002
2012-01-31T20:04:00.000+01:00,RU_C_004,1026.9000000000001,4_2002,651,4_2002
2012-01-31T21:04:00.000+01:00,RU_C_004,1027.5,4_2002,556,4_2002
2012-01-31T22:04:00.000+01:00,RU_C_004,1028,4_2002,637,4_2002
2012-01-31T23:04:00.000+01:00,RU_C_004,1028.3,4_2002,576,4_2002
2012-02-01T00:04:00.000+01:00,RU_C_004,1028.8,4_2002,573,4_2002
2012-02-01T01:04:00.000+01:00,RU_C_004,1029,4_2002,586,4_2002
2012-02-01T02:04:00.000+01:00,RU_C_004,1029.4000000000001,4_2002,550,4_2002
2012-02-01T03:04:00.000+01:00,RU_C_004,1029.3,4_2002,570,4_2002
2012-02-01T04:04:00.000+01:00,RU_C_004,1029.7,4_2002,579,4_2002
2012-02-01T05:04:00.000+01:00,RU_C_004,1030,4_2002,604,4_2002
2012-02-01T06:04:00.000+01:00,RU_C_004,1030.2,4_2002,604,4_2002
2012-02-01T07:04:00.000+01:00,RU_C_004,1030.5,4_2002,601,4_2002
2012-02-01T08:04:00.000+01:00,RU_C_004,1031,4_2002,567,4_2002
2012-02-01T09:04:00.000+01:00,RU_C_004,1030.9000000000001,4_2002,579,4_2002
2012-02-01T10:04:00.000+01:00,RU_C_004,1030.9000000000001,4_2002,578,4_2002
2012-02-01T11:04:00.000+01:00,RU_C_004,1030.7,4_2002,560,4_2002
2012-02-01T12:04:00.000+01:00,RU_C_004,1030.0999999999999,4_2002,595,4_2002
2012-02-01T13:04:00.000+01:00,RU_C_004,1029.8,4_2002,593,4_2002
2012-02-01T14:04:00.000+01:00,RU_C_004,1029.7,4_2002,562,4_2002
2012-02-01T15:04:00.000+01:00,RU_C_004,1029.4000000000001,4_2002,571,4_2002
2012-02-01T16:04:00.000+01:00,RU_C_004,1030,4_2002,571,4_2002
2012-02-01T17:04:00.000+01:00,RU_C_004,1030.5,4_2002,623,4_2002
2012-02-01T18:04:00.000+01:00,RU_C_004,1031,4_2002,565,4_2002
2012-02-01T19:04:00.000+01:00,RU_C_004,1031.3,4_2002,577,4_2002
2012-02-01T20:04:00.000+01:00,RU_C_004,1031.5999999999999,4_2002,566,4_2002
2012-02-01T21:04:00.000+01:00,RU_C_004,1031.7,4_2002,538,4_2002
2012-02-01T22:04:00.000+01:00,RU_C_004,1031.9000000000001,4_2002,583,4_2002
2012-02-01T23:04:00.000+01:00,RU_C_004,1032.2,4_2002,602,4_2002
2012-02-02T00:04:00.000+01:00,RU_C_004,1032.0999999999999,4_2002,575,4_2002
2012-02-02T01:04:00.000+01:00,RU_C_004,1032.3,4_2002,585,4_2002
2012-02-02T02:04:00.000+01:00,RU_C_004,1032.3,4_2002,532,4_2002
2012-02-02T03:04:00.000+01:00,RU_C_004,1032.2,4_2002,561,4_2002
2012-02-02T04:04:00.000+01:00,RU_C_004,1032.2,4_2002,618,4_2002
2012-02-02T05:04:00.000+01:00,RU_C_004,1032.5,4_2002,573,4_2002
2012-02-02T06:04:00.000+01:00,RU_C_004,1032.9000000000001,4_2002,543,4_2002
2012-02-02T07:04:00.000+01:00,RU_C_004,1033.5,4_2002,602,4_2002
2012-02-02T08:04:00.000+01:00,RU_C_004,1034.2,4_2002,600,4_2002
2012-02-02T09:04:00.000+01:00,RU_C_004,1034.3,4_2002,620,4_2002
2012-02-02T10:04:00.000+01:00,RU_C_004,1034.0999999999999,4_2002,557,4_2002
2012-02-02T11:04:00.000+01:00,RU_C_004,1033.7,4_2002,608,4_2002
2012-02-02T12:04:00.000+01:00,RU_C_004,1033.0999999999999,4_2002,570,4_2002
2012-02-02T13:04:00.000+01:00,RU_C_004,1032.9000000000001,4_2002,545,4_2002
2012-02-02T14:04:00.000+01:00,RU_C_004,1032.5999999999999,4_2002,561,4_2002
2012-02-02T15:04:00.000+01:00,RU_C_004,1032.5999999999999,4_2002,632,4_2002
2012-02-02T16:04:00.000+01:00,RU_C_004,1032.9000000000001,4_2002,646,4_2002
2012-02-02T17:04:00.000+01:00,RU_C_004,1033.4000000000001,4_2002,560,4_2002
2012-02-02T18:04:00.000+01:00,RU_C_004,1033.9000000000001,4_2002,528,4_2002
2012-02-02T19:04:00.000+01:00,RU_C_004,1034.0999999999999,4_2002,608,4_2002
2012-02-02T20:04:00.000+01:00,RU_C_004,1034.7,4_2002,567,4_2002
2012-02-02T21:04:00.000+01:00,RU_C_004,1035.4000000000001,4_2002,563,4_2002
2012-02-02T22:04:00.000+01:00,RU_C_004,1035.7,4_2002,557,4_2002
2012-02-02T23:04:00.000+01:00,RU_C_004,1036.0999999999999,4_2002,542,4_2002
2012-02-03T00:04:00.000+01:00,RU_C_004,1036.0999999999999,4_2002,541,4_2002
2012-02-03T01:04:00.000+01:00,RU_C_004,1036.3,4_2002,604,4_2002
2012-02-03T02:04:00.000+01:00,RU_C_004,1036.3,4_2002,570,4_2002
2012-02-03T03:04:00.000+01:00,RU_C_004,1036.5,4_2002,560,4_2002
2012-02-03T04:04:00.000+01:00,RU_C_004,1036.5999999999999,4_2002,560,4_2002
2012-02-03T05:04:00.000+01:00,RU_C_004,1037.0999999999999,4_2002,564,4_2002
2012-02-03T06:04:00.000+01:00,RU_C_004,1037.5999999999999,4_2002,526,4_2002
2012-02-03T07:04:00.000+01:00,RU_C_004,1038.3,4_2002,582,4_2002
2012-02-03T08:04:00.000+01:00,RU_C_004,1038.5,4_2002,569,4_2002
2012-02-03T09:04:00.000+01:00,RU_C_004,1038.7,4_2002,572,4_2002
2012-02-03T10:04:00.000+01:00,RU_C_004,1038.4000000000001,4_2002,608,4_2002
2012-02-03T11:04:00.000+01:00,RU_C_004,1037.8,4_2002,545,4_2002
2012-02-03T12:04:00.000+01:00,RU_C_004,1037.3,4_2002,592,4_2002
2012-02-03T13:04:00.000+01:00,RU_C_004,1036.9000000000001,4_2002,591,4_2002
2012-02-03T14:04:00.000+01:00,RU_C_004,1036.2,4_2002,582,4_2002
2012-02-03T15:04:00.000+01:00,RU_C_004,1036.2,4_2002,549,4_2002
2012-02-03T16:04:00.000+01:00,RU_C_004,1036.5,4_2002,545,4_2002
2012-02-03T17:04:00.000+01:00,RU_C_004,1037,4_2002,588,4_2002
2012-02-03T18:04:00.000+01:00,RU_C_004,1037.5999999999999,4_2002,582,4_2002
2012-02-03T19:04:00.000+01:00,RU_C_004,1038,4_2002,580,4_2002
2012-02-03T20:04:00.000+01:00,RU_C_004,1038.5999999999999,4_2002,605,4_2002
2012-02-03T21:04:00.000+01:00,RU_C_004,1039.2,4_2002,545,4_2002
2012-02-03T22:04:00.000+01:00,RU_C_004,1039.5,4_2002,599,4_2002
2012-02-03T23:04:00.000+01:00,RU_C_004,1040.0999999999999,4_2002,572,4_2002
2012-02-04T00:04:00.000+01:00,RU_C_004,1040.2,4_2002,560,4_2002
2012-02-04T01:04:00.000+01:00,RU_C_004,1040.0999999999999,4_2002,560,4_2002
2012-02-04T02:04:00.000+01:00,RU_C_004,1040.2,4_2002,526,4_2002
2012-02-04T03:04:00.000+01:00,RU_C_004,1040.2,4_2002,561,4_2002
2012-02-04T04:04:00.000+01:00,RU_C_004,1040.2,4_2002,568,4_2002
2012-02-04T05:04:00.000+01:00,RU_C_004,1040.5999999999999,4_2002,529,4_2002
2012-02-04T06:04:00.000+01:00,RU_C_004,1040.9000000000001,4_2002,565,4_2002
2012-02-04T07:04:00.000+01:00,RU_C_004,1041.5999999999999,4_2002,561,4_2002
2012-02-04T08:04:00.000+01:00,RU_C_004,1042,4_2002,567,4_2002
2012-02-04T09:04:00.000+01:00,RU_C_004,1042,4_2002,563,4_2002
2012-02-04T10:04:00.000+01:00,RU_C_004,1041.5,4_2002,549,4_2002
2012-02-04T11:04:00.000+01:00,RU_C_004,1040.8,4_2002,540,4_2002
2012-02-04T12:04:00.000+01:00,RU_C_004,1039.9000000000001,4_2002,548,4_2002
2012-02-04T13:04:00.000+01:00,RU_C_004,1039.2,4_2002,546,4_2002
2012-02-04T14:04:00.000+01:00,RU_C_004,1038.8,4_2002,591,4_2002
2012-02-04T15:04:00.000+01:00,RU_C_004,1038.4000000000001,4_2002,563,4_2002
2012-02-04T16:04:00.000+01:00,RU_C_004,1037.9000000000001,4_2002,608,4_2002
2012-02-04T17:04:00.000+01:00,RU_C_004,1037.9000000000001,4_2002,630,4_2002
2012-02-04T18:04:00.000+01:00,RU_C_004,1038.0999999999999,4_2002,610,4_2002
2012-02-04T19:04:00.000+01:00,RU_C_004,1037.9000000000001,4_2002,541,4_2002
2012-02-04T20:04:00.000+01:00,RU_C_004,1037.5,4_2002,589,4_2002
2012-02-04T21:04:00.000+01:00,RU_C_004,1037.2,4_2002,597,4_2002
2012-02-04T22:04:00.000+01:00,RU_C_004,1037,4_2002,577,4_2002
2012-02-04T23:04:00.000+01:00,RU_C_004,1036.4000000000001,4_2002,574,4_2002
2012-02-05T00:04:00.000+01:00,RU_C_004,1035.7,4_2002,562,4_2002
2012-02-05T01:04:00.000+01:00,RU_C_004,1034.7,4_2002,567,4_2002
2012-02-05T02:04:00.000+01:00,RU_C_004,1033.9000000000001,4_2002,604,4_2002
2012-02-05T03:04:00.000+01:00,RU_C_004,1033.3,4_2002,541,4_2002
2012-02-05T04:04:00.000+01:00,RU_C_004,1033.3,4_2002,592,4_2002
2012-02-05T05:04:00.000+01:00,RU_C_004,1033,4_2002,616,4_2002
2012-02-05T06:04:00.000+01:00,RU_C_004,1032.7,4_2002,594,4_2002
2012-02-05T07:04:00.000+01:00,RU_C_004,1032.8,4_2002,612,4_2002
2012-02-05T08:04:00.000+01:00,RU_C_004,1033,4_2002,598,4_2002
2012-02-05T09:04:00.000+01:00,RU_C_004,1032.9000000000001,4_2002,624,4_2002
2012-02-05T10:04:00.000+01:00,RU_C_004,1032.7,4_2002,608,4_2002
2012-02-05T11:04:00.000+01:00,RU_C_004,1032.4000000000001,4_2002,578,4_2002
2012-02-05T12:04:00.000+01:00,RU_C_004,1032.5999999999999,4_2002,612,4_2002
2012-02-05T13:04:00.000+01:00,RU_C_004,1032.4000000000001,4_2002,606,4_2002
2012-02-05T14:04:00.000+01:00,RU_C_004,1032,4_2002,612,4_2002
2012-02-05T15:04:00.000+01:00,RU_C_004,1032,4_2002,566,4_2002
2012-02-05T16:04:00.000+01:00,RU_C_004,1032.5,4_2002,609,4_2002
2012-02-05T17:04:00.000+01:00,RU_C_004,1033,4_2002,582,4_2002
2012-02-05T18:04:00.000+01:00,RU_C_004,1033.4000000000001,4_2002,587,4_2002
2012-02-05T19:04:00.000+01:00,RU_C_004,1033.3,4_2002,584,4_2002
2012-02-05T20:04:00.000+01:00,RU_C_004,1033.5999999999999,4_2002,619,4_2002
2012-02-05T21:04:00.000+01:00,RU_C_004,1034,4_2002,597,4_2002
2012-02-05T22:04:00.000+01:00,RU_C_004,1034,4_2002,579,4_2002
2012-02-05T23:04:00.000+01:00,RU_C_004,1033.9000000000001,4_2002,591,4_2002
2012-02-06T00:04:00.000+01:00,RU_C_004,1034,4_2002,616,4_2002
2012-02-06T01:04:00.000+01:00,RU_C_004,1034.0999999999999,4_2002,592,4_2002
2012-02-06T02:04:00.000+01:00,RU_C_004,1034.4000000000001,4_2002,640,4_2002
2012-02-06T03:04:00.000+01:00,RU_C_004,1034.4000000000001,4_2002,581,4_2002
2012-02-06T04:04:00.000+01:00,RU_C_004,1034.7,4_2002,612,4_2002
2012-02-06T05:04:00.000+01:00,RU_C_004,1034.7,4_2002,576,4_2002
2012-02-06T06:04:00.000+01:00,RU_C_004,1034.8,4_2002,539,4_2002
2012-02-06T07:04:00.000+01:00,RU_C_004,1035.2,4_2002,551,4_2002
2012-02-06T08:04:00.000+01:00,RU_C_004,1035.7,4_2002,556,4_2002
2012-02-06T09:04:00.000+01:00,RU_C_004,1035.8,4_2002,560,4_2002
2012-02-06T10:04:00.000+01:00,RU_C_004,1035.8,4_2002,598,4_2002
2012-02-06T11:04:00.000+01:00,RU_C_004,1035.4000000000001,4_2002,585,4_2002
2012-02-06T12:04:00.000+01:00,RU_C_004,1034.7,4_2002,610,4_2002
2012-02-06T13:04:00.000+01:00,RU_C_004,1034.3,4_2002,627,4_2002
2012-02-06T14:04:00.000+01:00,RU_C_004,1034,4_2002,600,4_2002
2012-02-06T15:04:00.000+01:00,RU_C_004,1034,4_2002,576,4_2002
2012-02-06T16:04:00.000+01:00,RU_C_004,1034.4000000000001,4_2002,613,4_2002
2012-02-06T17:04:00.000+01:00,RU_C_004,1035.2,4_2002,610,4_2002
2012-02-06T18:04:00.000+01:00,RU_C_004,1035.5999999999999,4_2002,598,4_2002
2012-02-06T19:04:00.000+01:00,RU_C_004,1036,4_2002,588,4_2002
2012-02-06T20:04:00.000+01:00,RU_C_004,1036.2,4_2002,542,4_2002
2012-02-06T21:04:00.000+01:00,RU_C_004,1036.5999999999999,4_2002,552,4_2002
2012-02-06T22:04:00.000+01:00,RU_C_004,1036.7,4_2002,542,4_2002
2012-02-06T23:04:00.000+01:00,RU_C_004,1037.0999999999999,4_2002,563,4_2002
2012-02-07T00:04:00.000+01:00,RU_C_004,1037.5,4_2002,585,4_2002
2012-02-07T01:04:00.000+01:00,RU_C_004,1037.9000000000001,4_2002,554,4_2002
2012-02-07T02:04:00.000+01:00,RU_C_004,1038.3,4_2002,557,4_2002
2012-02-07T03:04:00.000+01:00,RU_C_004,1038.7,4_2002,600,4_2002
2012-02-07T04:04:00.000+01:00,RU_C_004,1038.9000000000001,4_2002,544,4_2002
2012-02-07T05:04:00.000+01:00,RU_C_004,1039.2,4_2002,569,4_2002
2012-02-07T06:04:00.000+01:00,RU_C_004,1039.4000000000001,4_2002,597,4_2002
2012-02-07T07:04:00.000+01:00,RU_C_004,1040.0999999999999,4_2002,563,4_2002
2012-02-07T08:04:00.000+01:00,RU_C_004,1040.5,4_2002,557,4_2002
2012-02-07T09:04:00.000+01:00,RU_C_004,1040.8,4_2002,553,4_2002
2012-02-07T10:04:00.000+01:00,RU_C_004,1040.9000000000001,4_2002,590,4_2002
2012-02-07T11:04:00.000+01:00,RU_C_004,1040.5999999999999,4_2002,509,4_2002
2012-02-07T12:04:00.000+01:00,RU_C_004,1040.0999999999999,4_2002,586,4_2002
2012-02-07T13:04:00.000+01:00,RU_C_004,1039.4000000000001,4_2002,598,4_2002
2012-02-07T14:04:00.000+01:00,RU_C_004,1039.0999999999999,4_2002,581,4_2002
2012-02-07T15:04:00.000+01:00,RU_C_004,1039,4_2002,546,4_2002
2012-02-07T16:04:00.000+01:00,RU_C_004,1039.0999999999999,4_2002,544,4_2002
2012-02-07T17:04:00.000+01:00,RU_C_004,1039.2,4_2002,608,4_2002
2012-02-07T18:04:00.000+01:00,RU_C_004,1039.7,4_2002,564,4_2002
2012-02-07T19:04:00.000+01:00,RU_C_004,1040,4_2002,572,4_2002
2012-02-07T20:04:00.000+01:00,RU_C_004,1040.0999999999999,4_2002,573,4_2002
2012-02-07T21:04:00.000+01:00,RU_C_004,1040,4_2002,587,4_2002
2012-02-07T22:04:00.000+01:00,RU_C_004,1039.7,4_2002,605,4_2002
2012-02-07T23:04:00.000+01:00,RU_C_004,1039.3,4_2002,572,4_2002
2012-02-08T00:04:00.000+01:00,RU_C_004,1039.3,4_2002,589,4_2002
2012-02-08T01:04:00.000+01:00,RU_C_004,1039.2,4_2002,567,4_2002
2012-02-08T02:04:00.000+01:00,RU_C_004,1038.9000000000001,4_2002,545,4_2002
2012-02-08T03:04:00.000+01:00,RU_C_004,1038.4000000000001,4_2002,543,4_2002
2012-02-08T04:04:00.000+01:00,RU_C_004,1038.4000000000001,4_2002,599,4_2002
2012-02-08T05:04:00.000+01:00,RU_C_004,1038.5999999999999,4_2002,554,4_2002
2012-02-08T06:04:00.000+01:00,RU_C_004,1038.5,4_2002,572,4_2002
2012-02-08T07:04:00.000+01:00,RU_C_004,1038.7,4_2002,585,4_2002
2012-02-08T08:04:00.000+01:00,RU_C_004,1038.5,4_2002,591,4_2002
2012-02-08T09:04:00.000+01:00,RU_C_004,1038.4000000000001,4_2002,577,4_2002
2012-02-08T10:04:00.000+01:00,RU_C_004,1038.5,4_2002,536,4_2002
2012-02-08T11:04:00.000+01:00,RU_C_004,1038.3,4_2002,560,4_2002
2012-02-08T12:04:00.000+01:00,RU_C_004,1037.9000000000001,4_2002,552,4_2002
2012-02-08T13:04:00.000+01:00,RU_C_004,1037.5,4_2002,547,4_2002
2012-02-08T14:04:00.000+01:00,RU_C_004,1037.3,4_2002,548,4_2002
2012-02-08T15:04:00.000+01:00,RU_C_004,1037,4_2002,531,4_2002
2012-02-08T16:04:00.000+01:00,RU_C_004,1036.8,4_2002,626,4_2002
2012-02-08T17:04:00.000+01:00,RU_C_004,1037.4000000000001,4_2002,588,4_2002
2012-02-08T18:04:00.000+01:00,RU_C_004,1037.9000000000001,4_2002,545,4_2002
2012-02-08T19:04:00.000+01:00,RU_C_004,1037.7,4_2002,557,4_2002
2012-02-08T20:04:00.000+01:00,RU_C_004,1038,4_2002,583,4_2002
2012-02-08T21:04:00.000+01:00,RU_C_004,1038.3,4_2002,609,4_2002
2012-02-08T22:04:00.000+01:00,RU_C_004,1038.2,4_2002,560,4_2002
2012-02-08T23:04:00.000+01:00,RU_C_004,1038.0999999999999,4_2002,593,4_2002
2012-02-09T00:04:00.000+01:00,RU_C_004,1038,4_2002,564,4_2002
2012-02-09T01:04:00.000+01:00,RU_C_004,1038.3,4_2002,571,4_2002
2012-02-09T02:04:00.000+01:00,RU_C_004,1038.5,4_2002,587,4_2002
2012-02-09T03:04:00.000+01:00,RU_C_004,1038.4000000000001,4_2002,596,4_2002
2012-02-09T04:04:00.000+01:00,RU_C_004,1038.5999999999999,4_2002,583,4_2002
2012-02-09T05:04:00.000+01:00,RU_C_004,1038.7,4_2002,572,4_2002
2012-02-09T06:04:00.000+01:00,RU_C_004,1038.5999999999999,4_2002,567,4_2002
2012-02-09T07:04:00.000+01:00,RU_C_004,1038.9000000000001,4_2002,551,4_2002
2012-02-09T08:04:00.000+01:00,RU_C_004,1038.9000000000001,4_2002,552,4_2002
2012-02-09T09:04:00.000+01:00,RU_C_004,1038.7,4_2002,544,4_2002
2012-02-09T10:04:00.000+01:00,RU_C_004,1038.5,4_2002,550,4_2002
2012-02-09T11:04:00.000+01:00,RU_C_004,1038,4_2002,576,4_2002
2012-02-09T12:04:00.000+01:00,RU_C_004,1036.5999999999999,4_2002,594,4_2002
