#Time,feature,AirPressure_1m in [mbar],AirPressure_1mQualityFlag in [],NeutronCount_Epithermal_Cum1hr in [-],NeutronCount_Epithermal_Cum1hrQualityFlag in []
2021-06-22T21:01:00.000+02:00,RU_C_004,1016.8,4_2002,746,4_2002
2021-06-22T22:01:00.000+02:00,RU_C_004,1017.3,4_2002,771,4_2002
2021-06-22T23:01:00.000+02:00,RU_C_004,1017.6,4_2002,748,4_2002
2021-06-23T00:01:00.000+02:00,RU_C_004,1018.2,4_2002,728,4_2002
2021-06-23T01:01:00.000+02:00,RU_C_004,1018.4,4_2002,697,4_2002
2021-06-23T03:01:00.000+02:00,RU_C_004,1018.5,4_2002,694,4_2002
2021-06-23T04:01:00.000+02:00,RU_C_004,1018.7,4_2002,761,4_2002
2021-06-23T05:01:00.000+02:00,RU_C_004,1018.9,4_2002,720,4_2002
2021-06-23T06:01:00.000+02:00,RU_C_004,1019.1,4_2002,726,4_2002
2021-06-23T07:01:00.000+02:00,RU_C_004,1019.2,4_2002,692,4_2002
2021-06-23T08:01:00.000+02:00,RU_C_004,1019.3,4_2002,709,4_2002
2021-06-23T09:01:00.000+02:00,RU_C_004,1019.8,4_2002,758,4_2002
2021-06-23T10:01:00.000+02:00,RU_C_004,1020.2,4_2002,700,4_2002
2021-06-23T11:01:00.000+02:00,RU_C_004,1020.2,4_2002,741,4_2002
2021-06-23T13:01:00.000+02:00,RU_C_004,1020.5,4_2002,697,4_2002
2021-06-23T14:01:00.000+02:00,RU_C_004,1020.6,4_2002,761,4_2002
2021-06-23T15:01:00.000+02:00,RU_C_004,1020.7,4_2002,668,4_2002
2021-06-23T16:01:00.000+02:00,RU_C_004,1020.6,4_2002,718,4_2002
2021-06-23T17:01:00.000+02:00,RU_C_004,1020.5,4_2002,701,4_2002
2021-06-23T18:01:00.000+02:00,RU_C_004,1020.4,4_2002,682,4_2002
2021-06-23T19:01:00.000+02:00,RU_C_004,1019.9,4_2002,782,4_2002
2021-06-23T20:01:00.000+02:00,RU_C_004,1019.6,4_2002,742,4_2002
2021-06-23T21:01:00.000+02:00,RU_C_004,1020.1,4_2002,783,4_2002
2021-06-23T23:01:00.000+02:00,RU_C_004,1020,4_2002,698,4_2002
2021-06-24T00:01:00.000+02:00,RU_C_004,1019.8,4_2002,719,4_2002
2021-06-24T01:01:00.000+02:00,RU_C_004,1020.3,4_2002,708,4_2002
2021-06-24T02:01:00.000+02:00,RU_C_004,1020.3,4_2002,731,4_2002
2021-06-24T03:01:00.000+02:00,RU_C_004,1020.1,4_2002,673,4_2002
2021-06-24T04:01:00.000+02:00,RU_C_004,1020,4_2002,703,4_2002
2021-06-24T05:01:00.000+02:00,RU_C_004,1019.5,4_2002,759,4_2002
2021-06-24T06:01:00.000+02:00,RU_C_004,1019.5,4_2002,668,4_2002
2021-06-24T07:01:00.000+02:00,RU_C_004,1019.4,4_2002,751,4_2002
2021-06-24T09:01:00.000+02:00,RU_C_004,1019.3,4_2002,743,4_2002
2021-06-24T10:01:00.000+02:00,RU_C_004,1019.2,4_2002,646,4_2002
2021-06-24T11:01:00.000+02:00,RU_C_004,1019.2,4_2002,725,4_2002
2021-06-24T12:01:00.000+02:00,RU_C_004,1019.4,4_2002,748,4_2002
2021-06-24T13:01:00.000+02:00,RU_C_004,1019.1,4_2002,692,4_2002
2021-06-24T14:01:00.000+02:00,RU_C_004,1019,4_2002,723,4_2002
2021-06-24T15:01:00.000+02:00,RU_C_004,1018.9,4_2002,727,4_2002
2021-06-24T16:01:00.000+02:00,RU_C_004,1018.6,4_2002,733,4_2002
2021-06-24T17:01:00.000+02:00,RU_C_004,1018.7,4_2002,708,4_2002
2021-06-24T19:01:00.000+02:00,RU_C_004,1018.4,4_2002,759,4_2002
2021-06-24T20:01:00.000+02:00,RU_C_004,1018.4,4_2002,670,4_2002
2021-06-24T21:01:00.000+02:00,RU_C_004,1018.6,4_2002,738,4_2002
2021-06-24T22:01:00.000+02:00,RU_C_004,1018.6,4_2002,757,4_2002
2021-06-24T23:01:00.000+02:00,RU_C_004,1019.2,4_2002,744,4_2002
2021-06-25T00:01:00.000+02:00,RU_C_004,1019.4,4_2002,718,4_2002
2021-06-25T01:01:00.000+02:00,RU_C_004,1019.2,4_2002,727,4_2002
2021-06-25T02:01:00.000+02:00,RU_C_004,1019.3,4_2002,762,4_2002
2021-06-25T03:01:00.000+02:00,RU_C_004,1019.1,4_2002,751,4_2002
2021-06-25T05:01:00.000+02:00,RU_C_004,1018.6,4_2002,698,4_2002
2021-06-25T06:01:00.000+02:00,RU_C_004,1018.4,4_2002,712,4_2002
2021-06-25T07:01:00.000+02:00,RU_C_004,1018.3,4_2002,755,4_2002
2021-06-25T08:01:00.000+02:00,RU_C_004,1018.1,4_2002,735,4_2002
2021-06-25T09:01:00.000+02:00,RU_C_004,1018.1,4_2002,734,4_2002
2021-06-25T10:01:00.000+02:00,RU_C_004,1018.1,4_2002,782,4_2002
2021-06-25T11:01:00.000+02:00,RU_C_004,1018,4_2002,696,4_2002
2021-06-25T12:01:00.000+02:00,RU_C_004,1017.9,4_2002,746,4_2002
2021-06-25T13:01:00.000+02:00,RU_C_004,1017.7,4_2002,737,4_2002
2021-06-25T15:01:00.000+02:00,RU_C_004,1017.4,4_2002,778,4_2002
2021-06-25T16:01:00.000+02:00,RU_C_004,1017.3,4_2002,752,4_2002
2021-06-25T17:01:00.000+02:00,RU_C_004,1017.2,4_2002,774,4_2002
2021-06-25T18:01:00.000+02:00,RU_C_004,1017.1,4_2002,768,4_2002
2021-06-25T19:01:00.000+02:00,RU_C_004,1016.9,4_2002,763,4_2002
2021-06-25T20:01:00.000+02:00,RU_C_004,1016.8,4_2002,750,4_2002
2021-06-25T21:01:00.000+02:00,RU_C_004,1017.1,4_2002,829,4_2002
2021-06-25T22:01:00.000+02:00,RU_C_004,1017.4,4_2002,747,4_2002
2021-06-25T23:01:00.000+02:00,RU_C_004,1017.7,4_2002,732,4_2002
2021-06-26T01:01:00.000+02:00,RU_C_004,1017.9,4_2002,758,4_2002
2021-06-26T02:01:00.000+02:00,RU_C_004,1018.1,4_2002,779,4_2002
2021-06-26T03:01:00.000+02:00,RU_C_004,1018.1,4_2002,707,4_2002
2021-06-26T04:01:00.000+02:00,RU_C_004,1018,4_2002,763,4_2002
2021-06-26T05:01:00.000+02:00,RU_C_004,1017.9,4_2002,717,4_2002
2021-06-26T06:01:00.000+02:00,RU_C_004,1017.9,4_2002,731,4_2002
2021-06-26T07:01:00.000+02:00,RU_C_004,1018.1,4_2002,753,4_2002
2021-06-26T08:01:00.000+02:00,RU_C_004,1018,4_2002,736,4_2002
2021-06-26T09:01:00.000+02:00,RU_C_004,1018.2,4_2002,751,4_2002
2021-06-26T11:01:00.000+02:00,RU_C_004,1018.1,4_2002,747,4_2002
2021-06-26T12:01:00.000+02:00,RU_C_004,1018.1,4_2002,749,4_2002
2021-06-26T13:01:00.000+02:00,RU_C_004,1018.1,4_2002,768,4_2002
2021-06-26T14:01:00.000+02:00,RU_C_004,1018,4_2002,790,4_2002
2021-06-26T15:01:00.000+02:00,RU_C_004,1017.9,4_2002,731,4_2002
2021-06-26T16:01:00.000+02:00,RU_C_004,1017.7,4_2002,751,4_2002
2021-06-26T17:01:00.000+02:00,RU_C_004,1017.2,4_2002,790,4_2002
2021-06-26T18:01:00.000+02:00,RU_C_004,1017,4_2002,740,4_2002
2021-06-26T19:01:00.000+02:00,RU_C_004,1016.5,4_2002,761,4_2002
2021-06-26T21:01:00.000+02:00,RU_C_004,1016.4,4_2002,803,4_2002
2021-06-26T22:01:00.000+02:00,RU_C_004,1016.4,4_2002,768,4_2002
2021-06-26T23:01:00.000+02:00,RU_C_004,1016.7,4_2002,718,4_2002
2021-06-27T00:01:00.000+02:00,RU_C_004,1016.8,4_2002,802,4_2002
2021-06-27T01:01:00.000+02:00,RU_C_004,1016.5,4_2002,754,4_2002
2021-06-27T02:01:00.000+02:00,RU_C_004,1016.5,4_2002,737,4_2002
2021-06-27T03:01:00.000+02:00,RU_C_004,1016.3,4_2002,835,4_2002
2021-06-27T04:01:00.000+02:00,RU_C_004,1016.1,4_2002,718,4_2002
2021-06-27T05:01:00.000+02:00,RU_C_004,1016.1,4_2002,787,4_2002
2021-06-27T07:01:00.000+02:00,RU_C_004,1015.4,4_2002,778,4_2002
2021-06-27T08:01:00.000+02:00,RU_C_004,1015.1,4_2002,790,4_2002
2021-06-27T09:01:00.000+02:00,RU_C_004,1015.1,4_2002,722,4_2002
2021-06-27T10:01:00.000+02:00,RU_C_004,1015.3,4_2002,751,4_2002
2021-06-27T11:01:00.000+02:00,RU_C_004,1015.2,4_2002,720,4_2002
2021-06-27T12:01:00.000+02:00,RU_C_004,1014.9,4_2002,786,4_2002
2021-06-27T13:01:00.000+02:00,RU_C_004,1014.3,4_2002,779,4_2002
2021-06-27T14:01:00.000+02:00,RU_C_004,1014,4_2002,752,4_2002
2021-06-27T15:01:00.000+02:00,RU_C_004,1013.8,4_2002,783,4_2002
2021-06-27T17:01:00.000+02:00,RU_C_004,1013,4_2002,779,4_2002
2021-06-27T18:01:00.000+02:00,RU_C_004,1013.5,4_2002,762,4_2002
2021-06-27T19:01:00.000+02:00,RU_C_004,1013.7,4_2002,798,4_2002
2021-06-27T20:01:00.000+02:00,RU_C_004,1012.7,4_2002,815,4_2002
2021-06-27T21:01:00.000+02:00,RU_C_004,1013.3,4_2002,794,4_2002
2021-06-27T22:01:00.000+02:00,RU_C_004,1013.4,4_2002,841,4_2002
2021-06-27T23:01:00.000+02:00,RU_C_004,1014.5,4_2002,767,4_2002
2021-06-28T00:01:00.000+02:00,RU_C_004,1014.2,4_2002,756,4_2002
2021-06-28T01:01:00.000+02:00,RU_C_004,1013.9,4_2002,744,4_2002
2021-06-28T03:01:00.000+02:00,RU_C_004,1013.2,4_2002,760,4_2002
2021-06-28T04:01:00.000+02:00,RU_C_004,1013,4_2002,739,4_2002
2021-06-28T05:01:00.000+02:00,RU_C_004,1013.2,4_2002,789,4_2002
2021-06-28T06:01:00.000+02:00,RU_C_004,1012.9,4_2002,747,4_2002
2021-06-28T07:01:00.000+02:00,RU_C_004,1013.1,4_2002,740,4_2002
2021-06-28T08:01:00.000+02:00,RU_C_004,1012.9,4_2002,730,4_2002
2021-06-28T09:01:00.000+02:00,RU_C_004,1012.8,4_2002,775,4_2002
2021-06-28T10:01:00.000+02:00,RU_C_004,1013.1,4_2002,775,4_2002
2021-06-28T11:01:00.000+02:00,RU_C_004,1012.9,4_2002,757,4_2002
2021-06-28T13:01:00.000+02:00,RU_C_004,1013.5,4_2002,784,4_2002
2021-06-28T14:01:00.000+02:00,RU_C_004,1012.9,4_2002,751,4_2002
2021-06-28T15:01:00.000+02:00,RU_C_004,1013.2,4_2002,750,4_2002
2021-06-28T16:01:00.000+02:00,RU_C_004,1013.3,4_2002,770,4_2002
2021-06-28T17:01:00.000+02:00,RU_C_004,1013.4,4_2002,773,4_2002
2021-06-28T18:01:00.000+02:00,RU_C_004,1013.6,4_2002,787,4_2002
2021-06-28T19:01:00.000+02:00,RU_C_004,1013.4,4_2002,739,4_2002
2021-06-28T20:01:00.000+02:00,RU_C_004,1013.1,4_2002,797,4_2002
2021-06-28T21:01:00.000+02:00,RU_C_004,1012.8,4_2002,825,4_2002
2021-06-28T23:01:00.000+02:00,RU_C_004,1013,4_2002,771,4_2002
2021-06-29T00:01:00.000+02:00,RU_C_004,1012.7,4_2002,778,4_2002
2021-06-29T01:01:00.000+02:00,RU_C_004,1012.4,4_2002,811,4_2002
2021-06-29T02:01:00.000+02:00,RU_C_004,1012.3,4_2002,834,4_2002
2021-06-29T03:01:00.000+02:00,RU_C_004,1012.7,4_2002,745,4_2002
2021-06-29T04:01:00.000+02:00,RU_C_004,1011.6,4_2002,718,4_2002
2021-06-29T05:01:00.000+02:00,RU_C_004,1011.4,4_2002,681,4_2002
2021-06-29T06:01:00.000+02:00,RU_C_004,1011.6,4_2002,714,4_2002
2021-06-29T07:01:00.000+02:00,RU_C_004,1011.6,4_2002,713,4_2002
2021-06-29T09:01:00.000+02:00,RU_C_004,1011.8,4_2002,743,4_2002
2021-06-29T10:01:00.000+02:00,RU_C_004,1011.6,4_2002,734,4_2002
2021-06-29T11:01:00.000+02:00,RU_C_004,1011.7,4_2002,748,4_2002
2021-06-29T12:01:00.000+02:00,RU_C_004,1011.6,4_2002,753,4_2002
2021-06-29T13:01:00.000+02:00,RU_C_004,1011.5,4_2002,729,4_2002
2021-06-29T14:01:00.000+02:00,RU_C_004,1011.1,4_2002,748,4_2002
2021-06-29T15:01:00.000+02:00,RU_C_004,1010.7,4_2002,767,4_2002
2021-06-29T16:01:00.000+02:00,RU_C_004,1010.1,4_2002,757,4_2002
2021-06-29T17:01:00.000+02:00,RU_C_004,1009.7,4_2002,822,4_2002
2021-06-29T19:01:00.000+02:00,RU_C_004,1009.8,4_2002,767,4_2002
2021-06-29T20:01:00.000+02:00,RU_C_004,1009.9,4_2002,769,4_2002
2021-06-29T21:01:00.000+02:00,RU_C_004,1010,4_2002,770,4_2002
2021-06-29T22:01:00.000+02:00,RU_C_004,1010.3,4_2002,781,4_2002
2021-06-29T23:01:00.000+02:00,RU_C_004,1011.1,4_2002,720,4_2002
2021-06-30T00:01:00.000+02:00,RU_C_004,1011.4,4_2002,756,4_2002
2021-06-30T01:01:00.000+02:00,RU_C_004,1011.5,4_2002,725,4_2002
2021-06-30T02:01:00.000+02:00,RU_C_004,1010.3,4_2002,728,4_2002
2021-06-30T03:01:00.000+02:00,RU_C_004,1010.3,4_2002,786,4_2002
2021-06-30T05:01:00.000+02:00,RU_C_004,1009.8,4_2002,738,4_2002
2021-06-30T06:01:00.000+02:00,RU_C_004,1009.7,4_2002,718,4_2002
2021-06-30T07:01:00.000+02:00,RU_C_004,1010.2,4_2002,735,4_2002
2021-06-30T08:01:00.000+02:00,RU_C_004,1010.4,4_2002,756,4_2002
2021-06-30T09:01:00.000+02:00,RU_C_004,1010.5,4_2002,798,4_2002
2021-06-30T10:01:00.000+02:00,RU_C_004,1010.6,4_2002,753,4_2002
2021-06-30T11:01:00.000+02:00,RU_C_004,1011.2,4_2002,756,4_2002
2021-06-30T12:01:00.000+02:00,RU_C_004,1011.1,4_2002,710,4_2002
2021-06-30T13:01:00.000+02:00,RU_C_004,1011.4,4_2002,730,4_2002
2021-06-30T15:01:00.000+02:00,RU_C_004,1011.8,4_2002,715,4_2002
2021-06-30T16:01:00.000+02:00,RU_C_004,1012,4_2002,711,4_2002
2021-06-30T17:01:00.000+02:00,RU_C_004,1012.1,4_2002,763,4_2002
2021-06-30T18:01:00.000+02:00,RU_C_004,1012.5,4_2002,719,4_2002
2021-06-30T19:01:00.000+02:00,RU_C_004,1012.3,4_2002,724,4_2002
2021-06-30T20:01:00.000+02:00,RU_C_004,1012.5,4_2002,694,4_2002
2021-06-30T21:01:00.000+02:00,RU_C_004,1013,4_2002,707,4_2002
2021-06-30T22:01:00.000+02:00,RU_C_004,1013.5,4_2002,695,4_2002
2021-06-30T23:01:00.000+02:00,RU_C_004,1014,4_2002,727,4_2002
2021-07-01T01:01:00.000+02:00,RU_C_004,1014.3,4_2002,722,4_2002
2021-07-01T02:01:04.000+02:00,RU_C_004,1014.5,4_2002,750,4_2002
2021-07-01T03:01:00.000+02:00,RU_C_004,1014.4,4_2002,728,4_2002
2021-07-01T04:01:00.000+02:00,RU_C_004,1014.4,4_2002,724,4_2002
2021-07-01T05:01:00.000+02:00,RU_C_004,1014.3,4_2002,716,4_2002
2021-07-01T06:01:00.000+02:00,RU_C_004,1014.4,4_2002,694,4_2002
2021-07-01T07:01:00.000+02:00,RU_C_004,1014.6,4_2002,682,4_2002
2021-07-01T08:01:00.000+02:00,RU_C_004,1014.7,4_2002,716,4_2002
2021-07-01T09:01:00.000+02:00,RU_C_004,1014.9,4_2002,731,4_2002
2021-07-01T11:01:00.000+02:00,RU_C_004,1015.1,4_2002,748,4_2002
2021-07-01T12:01:00.000+02:00,RU_C_004,1015.4,4_2002,683,4_2002
2021-07-01T13:01:00.000+02:00,RU_C_004,1015.5,4_2002,727,4_2002
2021-07-01T14:01:00.000+02:00,RU_C_004,1015.7,4_2002,733,4_2002
2021-07-01T15:01:00.000+02:00,RU_C_004,1016,4_2002,688,4_2002
2021-07-01T16:01:00.000+02:00,RU_C_004,1016.3,4_2002,743,4_2002
2021-07-01T17:01:00.000+02:00,RU_C_004,1016.4,4_2002,725,4_2002
2021-07-01T18:01:00.000+02:00,RU_C_004,1016.6,4_2002,702,4_2002
2021-07-01T19:01:00.000+02:00,RU_C_004,1016.6,4_2002,726,4_2002
2021-07-01T21:01:00.000+02:00,RU_C_004,1016.4,4_2002,724,4_2002
2021-07-01T22:01:00.000+02:00,RU_C_004,1016.4,4_2002,750,4_2002
2021-07-01T23:01:00.000+02:00,RU_C_004,1016.7,4_2002,678,4_2002
2021-07-02T00:01:00.000+02:00,RU_C_004,1016.8,4_2002,758,4_2002
2021-07-02T01:01:00.000+02:00,RU_C_004,1016.8,4_2002,697,4_2002
2021-07-02T02:01:00.000+02:00,RU_C_004,1016.7,4_2002,687,4_2002
2021-07-02T03:01:00.000+02:00,RU_C_004,1016.6,4_2002,771,4_2002
2021-07-02T04:01:00.000+02:00,RU_C_004,1016.3,4_2002,756,4_2002
2021-07-02T05:01:00.000+02:00,RU_C_004,1016.1,4_2002,733,4_2002
2021-07-02T07:01:00.000+02:00,RU_C_004,1016.3,4_2002,775,4_2002
2021-07-02T08:01:00.000+02:00,RU_C_004,1016.3,4_2002,704,4_2002
2021-07-02T09:01:00.000+02:00,RU_C_004,1016.6,4_2002,715,4_2002
2021-07-02T10:01:00.000+02:00,RU_C_004,1016.7,4_2002,738,4_2002
2021-07-02T11:01:00.000+02:00,RU_C_004,1017,4_2002,691,4_2002
2021-07-02T12:01:00.000+02:00,RU_C_004,1017,4_2002,664,4_2002
2021-07-02T13:01:00.000+02:00,RU_C_004,1017.3,4_2002,739,4_2002
2021-07-02T14:01:00.000+02:00,RU_C_004,1017.4,4_2002,713,4_2002
2021-07-02T15:01:00.000+02:00,RU_C_004,1017.4,4_2002,686,4_2002
2021-07-02T17:01:00.000+02:00,RU_C_004,1017.1,4_2002,764,4_2002
2021-07-02T18:01:00.000+02:00,RU_C_004,1017.3,4_2002,721,4_2002
2021-07-02T19:01:00.000+02:00,RU_C_004,1017.2,4_2002,722,4_2002
2021-07-02T20:01:00.000+02:00,RU_C_004,1016.9,4_2002,676,4_2002
2021-07-02T21:01:00.000+02:00,RU_C_004,1016.5,4_2002,695,4_2002
2021-07-02T22:01:00.000+02:00,RU_C_004,1016.7,4_2002,728,4_2002
2021-07-02T23:01:00.000+02:00,RU_C_004,1017,4_2002,725,4_2002
2021-07-03T00:01:00.000+02:00,RU_C_004,1017,4_2002,722,4_2002
2021-07-03T01:01:00.000+02:00,RU_C_004,1016.8,4_2002,709,4_2002
2021-07-03T03:01:00.000+02:00,RU_C_004,1016.4,4_2002,813,4_2002
2021-07-03T04:01:00.000+02:00,RU_C_004,1016.3,4_2002,708,4_2002
2021-07-03T05:01:00.000+02:00,RU_C_004,1016.2,4_2002,769,4_2002
2021-07-03T06:01:00.000+02:00,RU_C_004,1015.7,4_2002,754,4_2002
2021-07-03T07:01:00.000+02:00,RU_C_004,1015.5,4_2002,774,4_2002
2021-07-03T08:01:00.000+02:00,RU_C_004,1015.5,4_2002,727,4_2002
2021-07-03T09:01:00.000+02:00,RU_C_004,1015.4,4_2002,802,4_2002
2021-07-03T10:01:00.000+02:00,RU_C_004,1015.3,4_2002,739,4_2002
2021-07-03T11:01:00.000+02:00,RU_C_004,1015.2,4_2002,758,4_2002
2021-07-03T13:01:00.000+02:00,RU_C_004,1014.7,4_2002,778,4_2002
2021-07-03T14:01:00.000+02:00,RU_C_004,1014.4,4_2002,690,4_2002
2021-07-03T15:01:00.000+02:00,RU_C_004,1014,4_2002,698,4_2002
2021-07-03T16:01:00.000+02:00,RU_C_004,1013.8,4_2002,749,4_2002
2021-07-03T17:01:00.000+02:00,RU_C_004,1013.6,4_2002,701,4_2002
2021-07-03T18:01:00.000+02:00,RU_C_004,1013.3,4_2002,717,4_2002
2021-07-03T19:01:00.000+02:00,RU_C_004,1013,4_2002,789,4_2002
2021-07-03T20:01:00.000+02:00,RU_C_004,1012.7,4_2002,727,4_2002
2021-07-03T21:01:00.000+02:00,RU_C_004,1012.5,4_2002,722,4_2002
2021-07-03T23:01:00.000+02:00,RU_C_004,1013,4_2002,748,4_2002
2021-07-04T00:01:00.000+02:00,RU_C_004,1012.7,4_2002,749,4_2002
2021-07-04T01:01:00.000+02:00,RU_C_004,1012.1,4_2002,761,4_2002
2021-07-04T02:01:00.000+02:00,RU_C_004,1012.2,4_2002,765,4_2002
2021-07-04T03:01:00.000+02:00,RU_C_004,1011.7,4_2002,720,4_2002
2021-07-04T04:01:00.000+02:00,RU_C_004,1011.3,4_2002,719,4_2002
2021-07-04T05:01:00.000+02:00,RU_C_004,1010.9,4_2002,764,4_2002
2021-07-04T06:01:00.000+02:00,RU_C_004,1011,4_2002,718,4_2002
2021-07-04T07:01:00.000+02:00,RU_C_004,1011,4_2002,701,4_2002
2021-07-04T09:01:00.000+02:00,RU_C_004,1010.7,4_2002,734,4_2002
2021-07-04T10:01:00.000+02:00,RU_C_004,1010.2,4_2002,739,4_2002
2021-07-04T11:01:00.000+02:00,RU_C_004,1010.1,4_2002,745,4_2002
2021-07-04T12:01:00.000+02:00,RU_C_004,1009.8,4_2002,781,4_2002
2021-07-04T13:01:00.000+02:00,RU_C_004,1009,4_2002,752,4_2002
2021-07-04T14:01:00.000+02:00,RU_C_004,1008.2,4_2002,765,4_2002
2021-07-04T15:01:00.000+02:00,RU_C_004,1008.8,4_2002,809,4_2002
2021-07-04T16:01:00.000+02:00,RU_C_004,1009.8,4_2002,727,4_2002
2021-07-04T17:01:00.000+02:00,RU_C_004,1009.2,4_2002,752,4_2002
2021-07-04T19:01:00.000+02:00,RU_C_004,1008.9,4_2002,752,4_2002
2021-07-04T20:01:00.000+02:00,RU_C_004,1008.9,4_2002,768,4_2002
2021-07-04T21:01:00.000+02:00,RU_C_004,1009.2,4_2002,725,4_2002
2021-07-04T22:01:00.000+02:00,RU_C_004,1009.2,4_2002,734,4_2002
2021-07-04T23:01:00.000+02:00,RU_C_004,1009.3,4_2002,727,4_2002
2021-07-05T00:01:00.000+02:00,RU_C_004,1009.4,4_2002,803,4_2002
2021-07-05T01:01:00.000+02:00,RU_C_004,1009.2,4_2002,806,4_2002
2021-07-05T02:01:00.000+02:00,RU_C_004,1008.9,4_2002,746,4_2002
2021-07-05T03:01:00.000+02:00,RU_C_004,1008.8,4_2002,742,4_2002
2021-07-05T05:01:00.000+02:00,RU_C_004,1008.2,4_2002,726,4_2002
2021-07-05T06:01:00.000+02:00,RU_C_004,1008.7,4_2002,721,4_2002
2021-07-05T07:01:00.000+02:00,RU_C_004,1009,4_2002,742,4_2002
2021-07-05T08:01:00.000+02:00,RU_C_004,1008.7,4_2002,726,4_2002
2021-07-05T09:01:00.000+02:00,RU_C_004,1008.7,4_2002,775,4_2002
2021-07-05T10:01:00.000+02:00,RU_C_004,1008.9,4_2002,721,4_2002
2021-07-05T11:01:00.000+02:00,RU_C_004,1009.1,4_2002,764,4_2002
2021-07-05T12:01:00.000+02:00,RU_C_004,1009.3,4_2002,714,4_2002
2021-07-05T13:01:00.000+02:00,RU_C_004,1009,4_2002,745,4_2002
2021-07-05T15:01:00.000+02:00,RU_C_004,1008.8,4_2002,770,4_2002
2021-07-05T16:01:00.000+02:00,RU_C_004,1008.5,4_2002,750,4_2002
2021-07-05T17:01:00.000+02:00,RU_C_004,1008.3,4_2002,714,4_2002
2021-07-05T18:01:00.000+02:00,RU_C_004,1008,4_2002,678,4_2002
2021-07-05T19:01:00.000+02:00,RU_C_004,1007.6,4_2002,727,4_2002
2021-07-05T20:01:00.000+02:00,RU_C_004,1007.5,4_2002,715,4_2002
2021-07-05T21:01:00.000+02:00,RU_C_004,1007.4,4_2002,711,4_2002
2021-07-05T22:01:00.000+02:00,RU_C_004,1007.2,4_2002,778,4_2002
2021-07-05T23:01:00.000+02:00,RU_C_004,1007.2,4_2002,767,4_2002
2021-07-06T01:01:00.000+02:00,RU_C_004,1006.3,4_2002,763,4_2002
2021-07-06T02:01:00.000+02:00,RU_C_004,1005.9,4_2002,784,4_2002
2021-07-06T03:01:00.000+02:00,RU_C_004,1005.5,4_2002,835,4_2002
2021-07-06T04:01:00.000+02:00,RU_C_004,1004.6,4_2002,833,4_2002
2021-07-06T05:01:00.000+02:00,RU_C_004,1004,4_2002,759,4_2002
2021-07-06T06:01:00.000+02:00,RU_C_004,1003.2,4_2002,843,4_2002
2021-07-06T07:01:00.000+02:00,RU_C_004,1002.4,4_2002,764,4_2002
2021-07-06T08:01:00.000+02:00,RU_C_004,1003.3,4_2002,829,4_2002
2021-07-06T09:01:00.000+02:00,RU_C_004,1002.2,4_2002,755,4_2002
2021-07-06T11:01:00.000+02:00,RU_C_004,1003.9,4_2002,809,4_2002
2021-07-06T12:01:00.000+02:00,RU_C_004,1004.9,4_2002,809,4_2002
2021-07-06T13:01:00.000+02:00,RU_C_004,1005.2,4_2002,824,4_2002
2021-07-06T14:01:00.000+02:00,RU_C_004,1005.5,4_2002,744,4_2002
2021-07-06T15:01:00.000+02:00,RU_C_004,1006.2,4_2002,741,4_2002
2021-07-06T16:01:00.000+02:00,RU_C_004,1007.1,4_2002,791,4_2002
2021-07-06T17:01:00.000+02:00,RU_C_004,1008.1,4_2002,761,4_2002
2021-07-06T18:01:00.000+02:00,RU_C_004,1008.3,4_2002,760,4_2002
2021-07-06T19:01:00.000+02:00,RU_C_004,1008.4,4_2002,792,4_2002
2021-07-06T21:01:00.000+02:00,RU_C_004,1009.5,4_2002,796,4_2002
2021-07-06T22:01:00.000+02:00,RU_C_004,1010.2,4_2002,773,4_2002
2021-07-06T23:01:00.000+02:00,RU_C_004,1011,4_2002,779,4_2002
2021-07-07T00:01:00.000+02:00,RU_C_004,1011.4,4_2002,780,4_2002
2021-07-07T01:01:00.000+02:00,RU_C_004,1011.5,4_2002,759,4_2002
2021-07-07T02:01:00.000+02:00,RU_C_004,1011.7,4_2002,779,4_2002
2021-07-07T03:01:00.000+02:00,RU_C_004,1011.8,4_2002,736,4_2002
2021-07-07T04:01:00.000+02:00,RU_C_004,1011.6,4_2002,772,4_2002
2021-07-07T05:01:00.000+02:00,RU_C_004,1011.6,4_2002,724,4_2002
2021-07-07T07:01:00.000+02:00,RU_C_004,1012.4,4_2002,703,4_2002
2021-07-07T08:01:00.000+02:00,RU_C_004,1012.7,4_2002,743,4_2002
2021-07-07T09:01:00.000+02:00,RU_C_004,1013.2,4_2002,756,4_2002
2021-07-07T10:01:00.000+02:00,RU_C_004,1013.7,4_2002,718,4_2002
2021-07-07T11:01:00.000+02:00,RU_C_004,1014.2,4_2002,772,4_2002
2021-07-07T12:01:00.000+02:00,RU_C_004,1014.5,4_2002,742,4_2002
2021-07-07T13:01:00.000+02:00,RU_C_004,1014.8,4_2002,743,4_2002
2021-07-07T14:01:00.000+02:00,RU_C_004,1015.1,4_2002,728,4_2002
2021-07-07T15:01:00.000+02:00,RU_C_004,1015.5,4_2002,752,4_2002
2021-07-07T17:01:00.000+02:00,RU_C_004,1015.9,4_2002,745,4_2002
2021-07-07T18:01:00.000+02:00,RU_C_004,1015.9,4_2002,758,4_2002
2021-07-07T19:01:00.000+02:00,RU_C_004,1016,4_2002,744,4_2002
2021-07-07T20:01:00.000+02:00,RU_C_004,1016.1,4_2002,761,4_2002
2021-07-07T21:01:00.000+02:00,RU_C_004,1016.5,4_2002,748,4_2002
