#Time,feature,AirPressure_1m in [mbar],AirPressure_1mQualityFlag in [],NeutronCount_Epithermal_Cum1hr in [-],NeutronCount_Epithermal_Cum1hrQualityFlag in []
2021-05-04T11:13:00.000+02:00,RU_C_005,951,4_2002,1236,4_2002
2021-05-04T12:13:00.000+02:00,RU_C_005,951.39999999999998,4_2002,1244,4_2002
2021-05-04T13:13:00.000+02:00,RU_C_005,951.29999999999995,4_2002,1201,4_2002
2021-05-04T14:13:00.000+02:00,RU_C_005,951.60000000000002,4_2002,1191,4_2002
2021-05-04T15:13:00.000+02:00,RU_C_005,952.39999999999998,4_2002,1245,4_2002
2021-05-04T17:13:00.000+02:00,RU_C_005,952.39999999999998,4_2002,1182,4_2002
2021-05-04T18:13:00.000+02:00,RU_C_005,952.60000000000002,4_2002,1143,4_2002
2021-05-04T19:13:00.000+02:00,RU_C_005,952.5,4_2002,1150,4_2002
2021-05-04T20:13:00.000+02:00,RU_C_005,952.89999999999998,4_2002,1172,4_2002
2021-05-04T21:13:00.000+02:00,RU_C_005,953.5,4_2002,1179,4_2002
2021-05-04T22:13:00.000+02:00,RU_C_005,954.10000000000002,4_2002,1201,4_2002
2021-05-04T23:13:00.000+02:00,RU_C_005,954,4_2002,1124,4_2002
2021-05-05T00:13:00.000+02:00,RU_C_005,954,4_2002,1211,4_2002
2021-05-05T01:13:00.000+02:00,RU_C_005,953.89999999999998,4_2002,1210,4_2002
2021-05-05T03:13:00.000+02:00,RU_C_005,953.29999999999995,4_2002,1191,4_2002
2021-05-05T04:13:00.000+02:00,RU_C_005,953,4_2002,1138,4_2002
2021-05-05T05:13:00.000+02:00,RU_C_005,953.20000000000005,4_2002,1233,4_2002
2021-05-05T06:13:00.000+02:00,RU_C_005,953.39999999999998,4_2002,1194,4_2002
2021-05-05T07:13:00.000+02:00,RU_C_005,953.89999999999998,4_2002,1190,4_2002
2021-05-05T08:13:00.000+02:00,RU_C_005,954.39999999999998,4_2002,1155,4_2002
2021-05-05T09:13:00.000+02:00,RU_C_005,954.70000000000005,4_2002,1132,4_2002
2021-05-05T10:13:00.000+02:00,RU_C_005,955.39999999999998,4_2002,1191,4_2002
2021-05-05T11:13:00.000+02:00,RU_C_005,956,4_2002,1117,4_2002
2021-05-05T13:13:00.000+02:00,RU_C_005,958.29999999999995,4_2002,1105,4_2002
2021-05-05T14:13:00.000+02:00,RU_C_005,958.79999999999995,4_2002,1149,4_2002
2021-05-05T15:13:00.000+02:00,RU_C_005,959.20000000000005,4_2002,1141,4_2002
2021-05-05T16:13:00.000+02:00,RU_C_005,959.70000000000005,4_2002,1157,4_2002
2021-05-05T17:13:00.000+02:00,RU_C_005,959.60000000000002,4_2002,1155,4_2002
2021-05-05T18:13:00.000+02:00,RU_C_005,959.89999999999998,4_2002,1128,4_2002
2021-05-05T19:13:00.000+02:00,RU_C_005,960.10000000000002,4_2002,1191,4_2002
2021-05-05T20:13:00.000+02:00,RU_C_005,960.29999999999995,4_2002,1092,4_2002
2021-05-05T21:13:00.000+02:00,RU_C_005,960.5,4_2002,1198,4_2002
2021-05-05T23:13:00.000+02:00,RU_C_005,961,4_2002,1128,4_2002
2021-05-06T00:13:00.000+02:00,RU_C_005,960.60000000000002,4_2002,1113,4_2002
2021-05-06T01:13:00.000+02:00,RU_C_005,960.20000000000005,4_2002,1156,4_2002
2021-05-06T02:13:00.000+02:00,RU_C_005,960,4_2002,1137,4_2002
2021-05-06T03:13:00.000+02:00,RU_C_005,959.60000000000002,4_2002,1120,4_2002
2021-05-06T04:13:00.000+02:00,RU_C_005,959.29999999999995,4_2002,1177,4_2002
2021-05-06T05:13:00.000+02:00,RU_C_005,958.70000000000005,4_2002,1153,4_2002
2021-05-06T06:13:00.000+02:00,RU_C_005,958.60000000000002,4_2002,1167,4_2002
2021-05-06T07:13:00.000+02:00,RU_C_005,958.70000000000005,4_2002,1135,4_2002
2021-05-06T09:13:00.000+02:00,RU_C_005,958.70000000000005,4_2002,1067,4_2002
2021-05-06T10:13:00.000+02:00,RU_C_005,958.20000000000005,4_2002,1150,4_2002
2021-05-06T11:13:00.000+02:00,RU_C_005,957.89999999999998,4_2002,1151,4_2002
2021-05-06T12:13:00.000+02:00,RU_C_005,957.29999999999995,4_2002,1137,4_2002
2021-05-06T13:13:00.000+02:00,RU_C_005,956.70000000000005,4_2002,1214,4_2002
2021-05-06T14:13:00.000+02:00,RU_C_005,956.10000000000002,4_2002,1193,4_2002
2021-05-06T15:13:00.000+02:00,RU_C_005,955.5,4_2002,1178,4_2002
2021-05-06T16:13:00.000+02:00,RU_C_005,954.89999999999998,4_2002,1169,4_2002
2021-05-06T17:13:00.000+02:00,RU_C_005,954.70000000000005,4_2002,1117,4_2002
2021-05-06T19:13:00.000+02:00,RU_C_005,954.79999999999995,4_2002,1156,4_2002
2021-05-06T20:13:00.000+02:00,RU_C_005,955.29999999999995,4_2002,1154,4_2002
2021-05-06T21:13:00.000+02:00,RU_C_005,956.20000000000005,4_2002,1125,4_2002
2021-05-06T22:13:00.000+02:00,RU_C_005,956.70000000000005,4_2002,1174,4_2002
2021-05-06T23:13:00.000+02:00,RU_C_005,957.10000000000002,4_2002,1181,4_2002
2021-05-07T00:13:00.000+02:00,RU_C_005,957.70000000000005,4_2002,1145,4_2002
2021-05-07T01:13:00.000+02:00,RU_C_005,958.20000000000005,4_2002,1115,4_2002
2021-05-07T02:13:00.000+02:00,RU_C_005,958.60000000000002,4_2002,1112,4_2002
2021-05-07T03:13:00.000+02:00,RU_C_005,958.79999999999995,4_2002,1136,4_2002
2021-05-07T05:13:00.000+02:00,RU_C_005,959.79999999999995,4_2002,1134,4_2002
2021-05-07T06:13:00.000+02:00,RU_C_005,960.29999999999995,4_2002,1094,4_2002
2021-05-07T07:13:00.000+02:00,RU_C_005,960.89999999999998,4_2002,1148,4_2002
2021-05-07T08:13:00.000+02:00,RU_C_005,960.89999999999998,4_2002,1136,4_2002
2021-05-07T09:13:00.000+02:00,RU_C_005,961.70000000000005,4_2002,1079,4_2002
2021-05-07T10:13:00.000+02:00,RU_C_005,962.5,4_2002,1035,4_2002
2021-05-07T11:13:00.000+02:00,RU_C_005,964,4_2002,1038,4_2002
2021-05-07T12:13:00.000+02:00,RU_C_005,965.60000000000002,4_2002,1014,4_2002
2021-05-07T13:13:00.000+02:00,RU_C_005,966.20000000000005,4_2002,1074,4_2002
2021-05-07T15:13:00.000+02:00,RU_C_005,967.29999999999995,4_2002,1073,4_2002
2021-05-07T16:13:00.000+02:00,RU_C_005,967.5,4_2002,1085,4_2002
2021-05-07T17:13:00.000+02:00,RU_C_005,967.60000000000002,4_2002,1074,4_2002
2021-05-07T18:13:00.000+02:00,RU_C_005,967.79999999999995,4_2002,1120,4_2002
2021-05-07T19:13:00.000+02:00,RU_C_005,967.79999999999995,4_2002,1017,4_2002
2021-05-07T20:13:00.000+02:00,RU_C_005,968,4_2002,1071,4_2002
2021-05-07T21:13:00.000+02:00,RU_C_005,968.5,4_2002,1063,4_2002
2021-05-07T22:13:00.000+02:00,RU_C_005,968.89999999999998,4_2002,1044,4_2002
2021-05-07T23:13:00.000+02:00,RU_C_005,969,4_2002,1067,4_2002
2021-05-08T01:13:00.000+02:00,RU_C_005,969.10000000000002,4_2002,1070,4_2002
2021-05-08T02:13:00.000+02:00,RU_C_005,969,4_2002,1079,4_2002
2021-05-08T03:13:00.000+02:00,RU_C_005,968.39999999999998,4_2002,1051,4_2002
2021-05-08T04:13:00.000+02:00,RU_C_005,968.10000000000002,4_2002,1017,4_2002
2021-05-08T05:13:00.000+02:00,RU_C_005,967.60000000000002,4_2002,1065,4_2002
2021-05-08T06:13:00.000+02:00,RU_C_005,967.5,4_2002,1060,4_2002
2021-05-08T07:13:00.000+02:00,RU_C_005,967.5,4_2002,1043,4_2002
2021-05-08T08:13:00.000+02:00,RU_C_005,967.39999999999998,4_2002,1029,4_2002
2021-05-08T09:13:00.000+02:00,RU_C_005,967.29999999999995,4_2002,1074,4_2002
2021-05-08T11:13:00.000+02:00,RU_C_005,966.10000000000002,4_2002,1065,4_2002
2021-05-08T12:13:00.000+02:00,RU_C_005,965.5,4_2002,1046,4_2002
2021-05-08T13:13:00.000+02:00,RU_C_005,964.79999999999995,4_2002,1074,4_2002
2021-05-08T14:13:00.000+02:00,RU_C_005,964,4_2002,1117,4_2002
2021-05-08T15:13:00.000+02:00,RU_C_005,963,4_2002,1096,4_2002
2021-05-08T16:13:00.000+02:00,RU_C_005,962.29999999999995,4_2002,1061,4_2002
2021-05-08T17:13:00.000+02:00,RU_C_005,962,4_2002,1067,4_2002
2021-05-08T18:13:00.000+02:00,RU_C_005,961.60000000000002,4_2002,1007,4_2002
2021-05-08T19:13:00.000+02:00,RU_C_005,961.29999999999995,4_2002,1172,4_2002
2021-05-08T21:13:00.000+02:00,RU_C_005,961.60000000000002,4_2002,1039,4_2002
2021-05-08T22:13:00.000+02:00,RU_C_005,961.70000000000005,4_2002,1103,4_2002
2021-05-08T23:13:00.000+02:00,RU_C_005,961.20000000000005,4_2002,1130,4_2002
2021-05-09T00:13:00.000+02:00,RU_C_005,961,4_2002,1078,4_2002
2021-05-09T01:13:00.000+02:00,RU_C_005,960.70000000000005,4_2002,1077,4_2002
2021-05-09T02:13:00.000+02:00,RU_C_005,960.10000000000002,4_2002,1057,4_2002
2021-05-09T03:13:00.000+02:00,RU_C_005,959.70000000000005,4_2002,1071,4_2002
2021-05-09T04:13:00.000+02:00,RU_C_005,959.20000000000005,4_2002,1133,4_2002
2021-05-09T05:13:00.000+02:00,RU_C_005,958.79999999999995,4_2002,1108,4_2002
2021-05-09T07:13:00.000+02:00,RU_C_005,958.20000000000005,4_2002,1110,4_2002
2021-05-09T08:13:00.000+02:00,RU_C_005,957.89999999999998,4_2002,1111,4_2002
2021-05-09T09:13:00.000+02:00,RU_C_005,957.5,4_2002,1137,4_2002
2021-05-09T10:13:00.000+02:00,RU_C_005,957.10000000000002,4_2002,1122,4_2002
2021-05-09T11:13:00.000+02:00,RU_C_005,956.70000000000005,4_2002,1129,4_2002
2021-05-09T12:13:00.000+02:00,RU_C_005,956.20000000000005,4_2002,1095,4_2002
2021-05-09T13:13:00.000+02:00,RU_C_005,956.39999999999998,4_2002,1148,4_2002
2021-05-09T14:13:00.000+02:00,RU_C_005,955.60000000000002,4_2002,1161,4_2002
2021-05-09T15:13:00.000+02:00,RU_C_005,955.29999999999995,4_2002,1091,4_2002
2021-05-09T17:13:00.000+02:00,RU_C_005,955,4_2002,1122,4_2002
2021-05-09T18:13:00.000+02:00,RU_C_005,954.39999999999998,4_2002,1136,4_2002
2021-05-09T19:13:00.000+02:00,RU_C_005,954.39999999999998,4_2002,1118,4_2002
2021-05-09T20:13:00.000+02:00,RU_C_005,954.5,4_2002,1170,4_2002
2021-05-09T21:13:00.000+02:00,RU_C_005,954.70000000000005,4_2002,1184,4_2002
2021-05-09T22:13:00.000+02:00,RU_C_005,954.79999999999995,4_2002,1184,4_2002
2021-05-09T23:13:00.000+02:00,RU_C_005,955.10000000000002,4_2002,1167,4_2002
2021-05-10T00:13:00.000+02:00,RU_C_005,954.89999999999998,4_2002,1139,4_2002
2021-05-10T01:13:00.000+02:00,RU_C_005,954.5,4_2002,1192,4_2002
2021-05-10T03:13:00.000+02:00,RU_C_005,954.10000000000002,4_2002,1177,4_2002
2021-05-10T04:13:00.000+02:00,RU_C_005,953.39999999999998,4_2002,1128,4_2002
2021-05-10T05:13:00.000+02:00,RU_C_005,953.70000000000005,4_2002,1208,4_2002
2021-05-10T06:13:00.000+02:00,RU_C_005,954.10000000000002,4_2002,1194,4_2002
2021-05-10T07:13:00.000+02:00,RU_C_005,954.70000000000005,4_2002,1142,4_2002
2021-05-10T08:13:00.000+02:00,RU_C_005,955.10000000000002,4_2002,1147,4_2002
2021-05-10T09:13:00.000+02:00,RU_C_005,955.39999999999998,4_2002,1168,4_2002
2021-05-10T10:13:00.000+02:00,RU_C_005,956.89999999999998,4_2002,1098,4_2002
2021-05-10T11:13:00.000+02:00,RU_C_005,957.5,4_2002,1113,4_2002
2021-05-10T13:13:00.000+02:00,RU_C_005,958.39999999999998,4_2002,1106,4_2002
2021-05-10T14:13:00.000+02:00,RU_C_005,959.29999999999995,4_2002,1123,4_2002
2021-05-10T15:13:00.000+02:00,RU_C_005,959.29999999999995,4_2002,1084,4_2002
2021-05-10T16:13:00.000+02:00,RU_C_005,959.89999999999998,4_2002,1109,4_2002
2021-05-10T17:13:00.000+02:00,RU_C_005,959.89999999999998,4_2002,1116,4_2002
2021-05-10T18:13:00.000+02:00,RU_C_005,959.79999999999995,4_2002,1149,4_2002
2021-05-10T19:13:00.000+02:00,RU_C_005,960,4_2002,1169,4_2002
2021-05-10T20:13:00.000+02:00,RU_C_005,960,4_2002,1107,4_2002
2021-05-10T21:13:00.000+02:00,RU_C_005,960.29999999999995,4_2002,1113,4_2002
2021-05-10T23:13:00.000+02:00,RU_C_005,960.20000000000005,4_2002,1142,4_2002
2021-05-11T00:13:00.000+02:00,RU_C_005,960.20000000000005,4_2002,1152,4_2002
2021-05-11T01:13:00.000+02:00,RU_C_005,960.29999999999995,4_2002,1144,4_2002
2021-05-11T02:13:00.000+02:00,RU_C_005,960.29999999999995,4_2002,1151,4_2002
2021-05-11T03:13:00.000+02:00,RU_C_005,959.89999999999998,4_2002,1103,4_2002
2021-05-11T04:13:00.000+02:00,RU_C_005,959.79999999999995,4_2002,1128,4_2002
2021-05-11T05:13:00.000+02:00,RU_C_005,959.70000000000005,4_2002,1184,4_2002
2021-05-11T06:13:00.000+02:00,RU_C_005,959.79999999999995,4_2002,1110,4_2002
2021-05-11T07:13:00.000+02:00,RU_C_005,959.29999999999995,4_2002,1056,4_2002
2021-05-11T09:13:00.000+02:00,RU_C_005,959.20000000000005,4_2002,1061,4_2002
2021-05-11T10:13:00.000+02:00,RU_C_005,959.10000000000002,4_2002,1102,4_2002
2021-05-11T11:13:00.000+02:00,RU_C_005,959,4_2002,1120,4_2002
2021-05-11T12:13:00.000+02:00,RU_C_005,958.89999999999998,4_2002,1112,4_2002
2021-05-11T13:13:00.000+02:00,RU_C_005,958.89999999999998,4_2002,1110,4_2002
2021-05-11T14:13:00.000+02:00,RU_C_005,959.10000000000002,4_2002,1065,4_2002
2021-05-11T15:13:00.000+02:00,RU_C_005,959.29999999999995,4_2002,1052,4_2002
2021-05-11T16:13:00.000+02:00,RU_C_005,958.70000000000005,4_2002,1039,4_2002
2021-05-11T17:13:00.000+02:00,RU_C_005,959.5,4_2002,1159,4_2002
2021-05-11T19:13:00.000+02:00,RU_C_005,959.89999999999998,4_2002,1080,4_2002
2021-05-11T20:13:00.000+02:00,RU_C_005,960.39999999999998,4_2002,1088,4_2002
2021-05-11T21:13:00.000+02:00,RU_C_005,960.89999999999998,4_2002,1135,4_2002
2021-05-11T22:13:00.000+02:00,RU_C_005,961.60000000000002,4_2002,1082,4_2002
2021-05-11T23:13:00.000+02:00,RU_C_005,961.79999999999995,4_2002,1066,4_2002
2021-05-12T00:13:00.000+02:00,RU_C_005,961.89999999999998,4_2002,1086,4_2002
2021-05-12T01:13:00.000+02:00,RU_C_005,961.89999999999998,4_2002,1042,4_2002
2021-05-12T02:13:00.000+02:00,RU_C_005,962.29999999999995,4_2002,1069,4_2002
2021-05-12T03:13:00.000+02:00,RU_C_005,962.20000000000005,4_2002,1025,4_2002
2021-05-12T05:13:00.000+02:00,RU_C_005,962.29999999999995,4_2002,1036,4_2002
2021-05-12T06:13:00.000+02:00,RU_C_005,962.39999999999998,4_2002,1051,4_2002
2021-05-12T07:13:00.000+02:00,RU_C_005,962.70000000000005,4_2002,1068,4_2002
2021-05-12T08:13:00.000+02:00,RU_C_005,962.70000000000005,4_2002,1119,4_2002
2021-05-12T09:13:00.000+02:00,RU_C_005,962.79999999999995,4_2002,1100,4_2002
2021-05-12T10:13:00.000+02:00,RU_C_005,962.60000000000002,4_2002,1157,4_2002
2021-05-12T11:13:00.000+02:00,RU_C_005,962.39999999999998,4_2002,1136,4_2002
2021-05-12T12:13:00.000+02:00,RU_C_005,962.10000000000002,4_2002,1168,4_2002
2021-05-12T13:13:00.000+02:00,RU_C_005,961.89999999999998,4_2002,1108,4_2002
2021-05-12T15:13:00.000+02:00,RU_C_005,961.20000000000005,4_2002,1111,4_2002
2021-05-12T16:13:00.000+02:00,RU_C_005,961.20000000000005,4_2002,1109,4_2002
2021-05-12T17:13:00.000+02:00,RU_C_005,961.29999999999995,4_2002,1105,4_2002
2021-05-12T18:13:00.000+02:00,RU_C_005,961,4_2002,1150,4_2002
2021-05-12T19:13:00.000+02:00,RU_C_005,961.10000000000002,4_2002,1090,4_2002
2021-05-12T20:13:00.000+02:00,RU_C_005,961.39999999999998,4_2002,1090,4_2002
2021-05-12T21:13:00.000+02:00,RU_C_005,961.5,4_2002,1099,4_2002
2021-05-12T22:13:00.000+02:00,RU_C_005,961.70000000000005,4_2002,1100,4_2002
2021-05-12T23:13:00.000+02:00,RU_C_005,961.39999999999998,4_2002,1078,4_2002
2021-05-13T01:13:00.000+02:00,RU_C_005,960.79999999999995,4_2002,1148,4_2002
2021-05-13T02:13:00.000+02:00,RU_C_005,960.60000000000002,4_2002,1135,4_2002
2021-05-13T03:13:00.000+02:00,RU_C_005,960.39999999999998,4_2002,1114,4_2002
2021-05-13T04:13:00.000+02:00,RU_C_005,960.10000000000002,4_2002,1132,4_2002
2021-05-13T05:13:00.000+02:00,RU_C_005,959.60000000000002,4_2002,1092,4_2002
2021-05-13T06:13:00.000+02:00,RU_C_005,959.60000000000002,4_2002,1194,4_2002
2021-05-13T07:13:00.000+02:00,RU_C_005,959.20000000000005,4_2002,1112,4_2002
2021-05-13T08:13:00.000+02:00,RU_C_005,958.89999999999998,4_2002,1133,4_2002
2021-05-13T09:13:00.000+02:00,RU_C_005,958.70000000000005,4_2002,1197,4_2002
2021-05-13T11:13:00.000+02:00,RU_C_005,958.20000000000005,4_2002,1179,4_2002
2021-05-13T12:13:00.000+02:00,RU_C_005,957.79999999999995,4_2002,1169,4_2002
2021-05-13T13:13:00.000+02:00,RU_C_005,957.60000000000002,4_2002,1141,4_2002
2021-05-13T14:13:00.000+02:00,RU_C_005,957.5,4_2002,1151,4_2002
2021-05-13T15:13:00.000+02:00,RU_C_005,957.39999999999998,4_2002,1157,4_2002
2021-05-13T16:13:00.000+02:00,RU_C_005,957.70000000000005,4_2002,1110,4_2002
2021-05-13T17:13:00.000+02:00,RU_C_005,957.79999999999995,4_2002,1174,4_2002
2021-05-13T18:13:00.000+02:00,RU_C_005,957.70000000000005,4_2002,1133,4_2002
2021-05-13T19:13:00.000+02:00,RU_C_005,957.70000000000005,4_2002,1117,4_2002
2021-05-13T21:13:00.000+02:00,RU_C_005,958,4_2002,1077,4_2002
2021-05-13T22:13:00.000+02:00,RU_C_005,958.70000000000005,4_2002,1128,4_2002
2021-05-13T23:13:00.000+02:00,RU_C_005,959,4_2002,1163,4_2002
2021-05-14T00:13:00.000+02:00,RU_C_005,958.89999999999998,4_2002,1118,4_2002
2021-05-14T01:13:00.000+02:00,RU_C_005,958.79999999999995,4_2002,1078,4_2002
2021-05-14T02:13:00.000+02:00,RU_C_005,958.60000000000002,4_2002,1091,4_2002
2021-05-14T03:13:00.000+02:00,RU_C_005,958.5,4_2002,1065,4_2002
2021-05-14T04:13:00.000+02:00,RU_C_005,958.5,4_2002,1145,4_2002
2021-05-14T05:13:00.000+02:00,RU_C_005,958.20000000000005,4_2002,1156,4_2002
2021-05-14T07:13:00.000+02:00,RU_C_005,958.29999999999995,4_2002,1120,4_2002
2021-05-14T08:13:00.000+02:00,RU_C_005,958.70000000000005,4_2002,1066,4_2002
2021-05-14T09:13:00.000+02:00,RU_C_005,958.79999999999995,4_2002,1030,4_2002
2021-05-14T10:13:00.000+02:00,RU_C_005,958.79999999999995,4_2002,1118,4_2002
2021-05-14T11:13:00.000+02:00,RU_C_005,959,4_2002,1066,4_2002
2021-05-14T12:13:00.000+02:00,RU_C_005,958.70000000000005,4_2002,1110,4_2002
2021-05-14T13:13:00.000+02:00,RU_C_005,958.39999999999998,4_2002,1138,4_2002
2021-05-14T14:13:00.000+02:00,RU_C_005,958.89999999999998,4_2002,1108,4_2002
2021-05-14T15:13:00.000+02:00,RU_C_005,958.70000000000005,4_2002,1145,4_2002
2021-05-14T17:13:00.000+02:00,RU_C_005,958.39999999999998,4_2002,1079,4_2002
2021-05-14T18:13:00.000+02:00,RU_C_005,958.79999999999995,4_2002,1099,4_2002
2021-05-14T19:13:00.000+02:00,RU_C_005,958.60000000000002,4_2002,1159,4_2002
2021-05-14T20:13:00.000+02:00,RU_C_005,958.70000000000005,4_2002,1087,4_2002
