#Time,feature,NeutronCount_Epithermal_Cum1hrQualityFlag in []
2015-10-18T21:00:00.000000+0200,Jungfraujoch,156.983,42027.0
2015-10-18T22:00:00.000000+0200,Jungfraujoch,156.599,42027.0
2015-10-18T23:00:00.000000+0200,Jungfraujoch,155.736,42027.0
2015-10-19T00:00:00.000000+0200,Jungfraujoch,155.67,42027.0
2015-10-19T01:00:00.000000+0200,Jungfraujoch,155.772,42027.0
2015-10-19T02:00:00.000000+0200,Jungfraujoch,156.024,42027.0
2015-10-19T03:00:00.000000+0200,Jungfraujoch,155.537,42027.0
2015-10-19T04:00:00.000000+0200,Jungfraujoch,155.496,42027.0
2015-10-19T05:00:00.000000+0200,Jungfraujoch,155.844,42027.0
2015-10-19T06:00:00.000000+0200,Jungfraujoch,155.927,42027.0
2015-10-19T07:00:00.000000+0200,Jungfraujoch,156.118,42027.0
2015-10-19T08:00:00.000000+0200,Jungfraujoch,155.634,42027.0
2015-10-19T09:00:00.000000+0200,Jungfraujoch,155.69,42027.0
2015-10-19T10:00:00.000000+0200,Jungfraujoch,155.447,42027.0
2015-10-19T11:00:00.000000+0200,Jungfraujoch,155.673,42027.0
2015-10-19T12:00:00.000000+0200,Jungfraujoch,155.72,42027.0
2015-10-19T13:00:00.000000+0200,Jungfraujoch,156.557,42027.0
2015-10-19T14:00:00.000000+0200,Jungfraujoch,156.883,42027.0
2015-10-19T15:00:00.000000+0200,Jungfraujoch,156.843,42027.0
2015-10-19T16:00:00.000000+0200,Jungfraujoch,156.479,42027.0
2015-10-19T17:00:00.000000+0200,Jungfraujoch,156.162,42027.0
2015-10-19T18:00:00.000000+0200,Jungfraujoch,156.596,42027.0
2015-10-19T19:00:00.000000+0200,Jungfraujoch,156.252,42027.0
2015-10-19T20:00:00.000000+0200,Jungfraujoch,156.255,42027.0
2015-10-19T21:00:00.000000+0200,Jungfraujoch,155.442,42027.0
2015-10-19T22:00:00.000000+0200,Jungfraujoch,155.379,42027.0
2015-10-19T23:00:00.000000+0200,Jungfraujoch,155.024,42027.0
2015-10-20T00:00:00.000000+0200,Jungfraujoch,155.691,42027.0
2015-10-20T01:00:00.000000+0200,Jungfraujoch,154.932,42027.0
2015-10-20T02:00:00.000000+0200,Jungfraujoch,155.012,42027.0
2015-10-20T03:00:00.000000+0200,Jungfraujoch,155.893,42027.0
2015-10-20T04:00:00.000000+0200,Jungfraujoch,155.677,42027.0
2015-10-20T05:00:00.000000+0200,Jungfraujoch,156.032,42027.0
2015-10-20T06:00:00.000000+0200,Jungfraujoch,155.909,42027.0
2015-10-20T07:00:00.000000+0200,Jungfraujoch,156.266,42027.0
2015-10-20T08:00:00.000000+0200,Jungfraujoch,156.547,42027.0
2015-10-20T09:00:00.000000+0200,Jungfraujoch,157.026,42027.0
2015-10-20T10:00:00.000000+0200,Jungfraujoch,157.035,42027.0
2015-10-20T11:00:00.000000+0200,Jungfraujoch,157.053,42027.0
2015-10-20T12:00:00.000000+0200,Jungfraujoch,157.674,42027.0
2015-10-20T13:00:00.000000+0200,Jungfraujoch,157.279,42027.0
2015-10-20T14:00:00.000000+0200,Jungfraujoch,157.513,42027.0
2015-10-20T15:00:00.000000+0200,Jungfraujoch,157.993,42027.0
2015-10-20T16:00:00.000000+0200,Jungfraujoch,157.822,42027.0
2015-10-20T17:00:00.000000+0200,Jungfraujoch,157.869,42027.0
2015-10-20T18:00:00.000000+0200,Jungfraujoch,158.091,42027.0
2015-10-20T19:00:00.000000+0200,Jungfraujoch,157.648,42027.0
2015-10-20T20:00:00.000000+0200,Jungfraujoch,157.615,42027.0
2015-10-20T21:00:00.000000+0200,Jungfraujoch,157.308,42027.0
2015-10-20T22:00:00.000000+0200,Jungfraujoch,157.299,42027.0
2015-10-20T23:00:00.000000+0200,Jungfraujoch,157.052,42027.0
2015-10-21T00:00:00.000000+0200,Jungfraujoch,156.277,42027.0
2015-10-21T01:00:00.000000+0200,Jungfraujoch,156.076,42027.0
2015-10-21T02:00:00.000000+0200,Jungfraujoch,156.642,42027.0
2015-10-21T03:00:00.000000+0200,Jungfraujoch,156.13,42027.0
2015-10-21T04:00:00.000000+0200,Jungfraujoch,156.364,42027.0
2015-10-21T05:00:00.000000+0200,Jungfraujoch,156.527,42027.0
2015-10-21T06:00:00.000000+0200,Jungfraujoch,156.687,42027.0
2015-10-21T07:00:00.000000+0200,Jungfraujoch,156.593,42027.0
2015-10-21T08:00:00.000000+0200,Jungfraujoch,157.407,42027.0
2015-10-21T09:00:00.000000+0200,Jungfraujoch,157.54,42027.0
2015-10-21T10:00:00.000000+0200,Jungfraujoch,157.082,42027.0
2015-10-21T11:00:00.000000+0200,Jungfraujoch,157.569,42027.0
2015-10-21T12:00:00.000000+0200,Jungfraujoch,156.703,42027.0
2015-10-21T13:00:00.000000+0200,Jungfraujoch,157.589,42027.0
2015-10-21T14:00:00.000000+0200,Jungfraujoch,157.238,42027.0
2015-10-21T15:00:00.000000+0200,Jungfraujoch,157.686,42027.0
2015-10-21T16:00:00.000000+0200,Jungfraujoch,157.765,42027.0
2015-10-21T17:00:00.000000+0200,Jungfraujoch,157.063,42027.0
2015-10-21T18:00:00.000000+0200,Jungfraujoch,157.268,42027.0
2015-10-21T19:00:00.000000+0200,Jungfraujoch,156.894,42027.0
2015-10-21T20:00:00.000000+0200,Jungfraujoch,157.02,42027.0
2015-10-21T21:00:00.000000+0200,Jungfraujoch,157.633,42027.0
2015-10-21T22:00:00.000000+0200,Jungfraujoch,157.404,42027.0
2015-10-21T23:00:00.000000+0200,Jungfraujoch,157.433,42027.0
2015-10-22T00:00:00.000000+0200,Jungfraujoch,157.231,42027.0
2015-10-22T01:00:00.000000+0200,Jungfraujoch,157.276,42027.0
2015-10-22T02:00:00.000000+0200,Jungfraujoch,156.147,42027.0
2015-10-22T03:00:00.000000+0200,Jungfraujoch,156.268,42027.0
2015-10-22T04:00:00.000000+0200,Jungfraujoch,156.068,42027.0
2015-10-22T05:00:00.000000+0200,Jungfraujoch,156.152,42027.0
2015-10-22T06:00:00.000000+0200,Jungfraujoch,156.54,42027.0
2015-10-22T07:00:00.000000+0200,Jungfraujoch,156.57,42027.0
2015-10-22T08:00:00.000000+0200,Jungfraujoch,156.033,42027.0
2015-10-22T09:00:00.000000+0200,Jungfraujoch,156.625,42027.0
2015-10-22T10:00:00.000000+0200,Jungfraujoch,156.749,42027.0
2015-10-22T11:00:00.000000+0200,Jungfraujoch,157.25,42027.0
2015-10-22T12:00:00.000000+0200,Jungfraujoch,157.508,42027.0
2015-10-22T13:00:00.000000+0200,Jungfraujoch,157.188,42027.0
2015-10-22T14:00:00.000000+0200,Jungfraujoch,157.411,42027.0
2015-10-22T15:00:00.000000+0200,Jungfraujoch,156.936,42027.0
2015-10-22T16:00:00.000000+0200,Jungfraujoch,157.269,42027.0
2015-10-22T17:00:00.000000+0200,Jungfraujoch,157.342,42027.0
2015-10-22T18:00:00.000000+0200,Jungfraujoch,156.848,42027.0
2015-10-22T19:00:00.000000+0200,Jungfraujoch,156.661,42027.0
2015-10-22T20:00:00.000000+0200,Jungfraujoch,156.23,42027.0
2015-10-22T21:00:00.000000+0200,Jungfraujoch,156.19,42027.0
2015-10-22T22:00:00.000000+0200,Jungfraujoch,156.826,42027.0
2015-10-22T23:00:00.000000+0200,Jungfraujoch,155.928,42027.0
2015-10-23T00:00:00.000000+0200,Jungfraujoch,156.282,42027.0
2015-10-23T01:00:00.000000+0200,Jungfraujoch,155.749,42027.0
2015-10-23T02:00:00.000000+0200,Jungfraujoch,155.986,42027.0
2015-10-23T03:00:00.000000+0200,Jungfraujoch,155.753,42027.0
2015-10-23T04:00:00.000000+0200,Jungfraujoch,154.853,42027.0
2015-10-23T05:00:00.000000+0200,Jungfraujoch,154.792,42027.0
2015-10-23T06:00:00.000000+0200,Jungfraujoch,154.962,42027.0
2015-10-23T07:00:00.000000+0200,Jungfraujoch,155.623,42027.0
2015-10-23T08:00:00.000000+0200,Jungfraujoch,155.479,42027.0
2015-10-23T09:00:00.000000+0200,Jungfraujoch,155.43,42027.0
2015-10-23T10:00:00.000000+0200,Jungfraujoch,156.11,42027.0
2015-10-23T11:00:00.000000+0200,Jungfraujoch,156.288,42027.0
2015-10-23T12:00:00.000000+0200,Jungfraujoch,155.898,42027.0
2015-10-23T13:00:00.000000+0200,Jungfraujoch,156.166,42027.0
2015-10-23T14:00:00.000000+0200,Jungfraujoch,156.724,42027.0
2015-10-23T15:00:00.000000+0200,Jungfraujoch,156.826,42027.0
2015-10-23T16:00:00.000000+0200,Jungfraujoch,157.089,42027.0
2015-10-23T17:00:00.000000+0200,Jungfraujoch,156.484,42027.0
2015-10-23T18:00:00.000000+0200,Jungfraujoch,156.594,42027.0
2015-10-23T19:00:00.000000+0200,Jungfraujoch,156.033,42027.0
2015-10-23T20:00:00.000000+0200,Jungfraujoch,156.222,42027.0
2015-10-23T21:00:00.000000+0200,Jungfraujoch,156.186,42027.0
2015-10-23T22:00:00.000000+0200,Jungfraujoch,155.959,42027.0
2015-10-23T23:00:00.000000+0200,Jungfraujoch,156.194,42027.0
2015-10-24T00:00:00.000000+0200,Jungfraujoch,156.122,42027.0
2015-10-24T01:00:00.000000+0200,Jungfraujoch,156.532,42027.0
2015-10-24T02:00:00.000000+0200,Jungfraujoch,156.172,42027.0
2015-10-24T03:00:00.000000+0200,Jungfraujoch,155.879,42027.0
2015-10-24T04:00:00.000000+0200,Jungfraujoch,155.438,42027.0
2015-10-24T05:00:00.000000+0200,Jungfraujoch,155.952,42027.0
2015-10-24T06:00:00.000000+0200,Jungfraujoch,155.978,42027.0
2015-10-24T07:00:00.000000+0200,Jungfraujoch,155.776,42027.0
2015-10-24T08:00:00.000000+0200,Jungfraujoch,156.08,42027.0
2015-10-24T09:00:00.000000+0200,Jungfraujoch,156.082,42027.0
2015-10-24T10:00:00.000000+0200,Jungfraujoch,155.799,42027.0
2015-10-24T11:00:00.000000+0200,Jungfraujoch,156.415,42027.0
2015-10-24T12:00:00.000000+0200,Jungfraujoch,156.712,42027.0
2015-10-24T13:00:00.000000+0200,Jungfraujoch,156.121,42027.0
2015-10-24T14:00:00.000000+0200,Jungfraujoch,156.551,42027.0
2015-10-24T15:00:00.000000+0200,Jungfraujoch,156.063,42027.0
2015-10-24T16:00:00.000000+0200,Jungfraujoch,155.851,42027.0
2015-10-24T17:00:00.000000+0200,Jungfraujoch,156.717,42027.0
2015-10-24T18:00:00.000000+0200,Jungfraujoch,156.483,42027.0
2015-10-24T19:00:00.000000+0200,Jungfraujoch,156.195,42027.0
2015-10-24T20:00:00.000000+0200,Jungfraujoch,156.072,42027.0
2015-10-24T21:00:00.000000+0200,Jungfraujoch,155.976,42027.0
2015-10-24T22:00:00.000000+0200,Jungfraujoch,155.394,42027.0
2015-10-24T23:00:00.000000+0200,Jungfraujoch,154.662,42027.0
2015-10-25T00:00:00.000000+0200,Jungfraujoch,154.432,42027.0
2015-10-25T01:00:00.000000+0200,Jungfraujoch,155.148,42027.0
2015-10-25T02:00:00.000000+0100,Jungfraujoch,154.88,42027.0
2015-10-25T02:00:00.000000+0200,Jungfraujoch,155.707,42027.0
2015-10-25T03:00:00.000000+0100,Jungfraujoch,155.056,42027.0
2015-10-25T04:00:00.000000+0100,Jungfraujoch,154.862,42027.0
2015-10-25T05:00:00.000000+0100,Jungfraujoch,154.787,42027.0
2015-10-25T06:00:00.000000+0100,Jungfraujoch,155.719,42027.0
2015-10-25T07:00:00.000000+0100,Jungfraujoch,155.677,42027.0
2015-10-25T08:00:00.000000+0100,Jungfraujoch,155.625,42027.0
2015-10-25T09:00:00.000000+0100,Jungfraujoch,155.987,42027.0
2015-10-25T10:00:00.000000+0100,Jungfraujoch,155.942,42027.0
2015-10-25T11:00:00.000000+0100,Jungfraujoch,156.129,42027.0
2015-10-25T12:00:00.000000+0100,Jungfraujoch,155.387,42027.0
2015-10-25T13:00:00.000000+0100,Jungfraujoch,155.637,42027.0
2015-10-25T14:00:00.000000+0100,Jungfraujoch,155.593,42027.0
2015-10-25T15:00:00.000000+0100,Jungfraujoch,155.198,42027.0
2015-10-25T16:00:00.000000+0100,Jungfraujoch,153.805,42027.0
2015-10-25T17:00:00.000000+0100,Jungfraujoch,154.431,42027.0
2015-10-25T18:00:00.000000+0100,Jungfraujoch,154.074,42027.0
2015-10-25T19:00:00.000000+0100,Jungfraujoch,153.629,42027.0
2015-10-25T20:00:00.000000+0100,Jungfraujoch,153.593,42027.0
2015-10-25T21:00:00.000000+0100,Jungfraujoch,153.418,42027.0
2015-10-25T22:00:00.000000+0100,Jungfraujoch,154.012,42027.0
2015-10-25T23:00:00.000000+0100,Jungfraujoch,153.72,42027.0
2015-10-26T00:00:00.000000+0100,Jungfraujoch,153.632,42027.0
2015-10-26T01:00:00.000000+0100,Jungfraujoch,153.303,42027.0
2015-10-26T02:00:00.000000+0100,Jungfraujoch,153.473,42027.0
2015-10-26T03:00:00.000000+0100,Jungfraujoch,154.06,42027.0
2015-10-26T04:00:00.000000+0100,Jungfraujoch,154.257,42027.0
2015-10-26T05:00:00.000000+0100,Jungfraujoch,153.939,42027.0
2015-10-26T06:00:00.000000+0100,Jungfraujoch,154.431,42027.0
2015-10-26T07:00:00.000000+0100,Jungfraujoch,154.48,42027.0
2015-10-26T08:00:00.000000+0100,Jungfraujoch,155.616,42027.0
2015-10-26T09:00:00.000000+0100,Jungfraujoch,154.477,42027.0
2015-10-26T10:00:00.000000+0100,Jungfraujoch,154.606,42027.0
2015-10-26T11:00:00.000000+0100,Jungfraujoch,154.398,42027.0
2015-10-26T12:00:00.000000+0100,Jungfraujoch,154.233,42027.0
2015-10-26T13:00:00.000000+0100,Jungfraujoch,154.893,42027.0
2015-10-26T14:00:00.000000+0100,Jungfraujoch,155.107,42027.0
2015-10-26T15:00:00.000000+0100,Jungfraujoch,155.295,42027.0
2015-10-26T16:00:00.000000+0100,Jungfraujoch,154.854,42027.0
2015-10-26T17:00:00.000000+0100,Jungfraujoch,154.641,42027.0
2015-10-26T18:00:00.000000+0100,Jungfraujoch,154.008,42027.0
2015-10-26T19:00:00.000000+0100,Jungfraujoch,154.218,42027.0
2015-10-26T20:00:00.000000+0100,Jungfraujoch,153.93,42027.0
2015-10-26T21:00:00.000000+0100,Jungfraujoch,153.608,42027.0
2015-10-26T22:00:00.000000+0100,Jungfraujoch,154.438,42027.0
2015-10-26T23:00:00.000000+0100,Jungfraujoch,153.995,42027.0
2015-10-27T00:00:00.000000+0100,Jungfraujoch,153.716,42027.0
2015-10-27T01:00:00.000000+0100,Jungfraujoch,154.066,42027.0
2015-10-27T02:00:00.000000+0100,Jungfraujoch,153.741,42027.0
2015-10-27T03:00:00.000000+0100,Jungfraujoch,153.488,42027.0
2015-10-27T04:00:00.000000+0100,Jungfraujoch,154.112,42027.0
2015-10-27T05:00:00.000000+0100,Jungfraujoch,154.026,42027.0
2015-10-27T06:00:00.000000+0100,Jungfraujoch,155.418,42027.0
2015-10-27T07:00:00.000000+0100,Jungfraujoch,154.295,42027.0
2015-10-27T08:00:00.000000+0100,Jungfraujoch,154.23,42027.0
2015-10-27T09:00:00.000000+0100,Jungfraujoch,155.25,42027.0
2015-10-27T10:00:00.000000+0100,Jungfraujoch,155.367,42027.0
2015-10-27T11:00:00.000000+0100,Jungfraujoch,155.376,42027.0
2015-10-27T12:00:00.000000+0100,Jungfraujoch,156.129,42027.0
2015-10-27T13:00:00.000000+0100,Jungfraujoch,156.024,42027.0
2015-10-27T14:00:00.000000+0100,Jungfraujoch,156.13,42027.0
2015-10-27T15:00:00.000000+0100,Jungfraujoch,156.583,42027.0
2015-10-27T16:00:00.000000+0100,Jungfraujoch,155.631,42027.0
2015-10-27T17:00:00.000000+0100,Jungfraujoch,154.937,42027.0
2015-10-27T18:00:00.000000+0100,Jungfraujoch,155.581,42027.0
2015-10-27T19:00:00.000000+0100,Jungfraujoch,155.59,42027.0
2015-10-27T20:00:00.000000+0100,Jungfraujoch,155.06,42027.0
2015-10-27T21:00:00.000000+0100,Jungfraujoch,154.482,42027.0
2015-10-27T22:00:00.000000+0100,Jungfraujoch,155.017,42027.0
2015-10-27T23:00:00.000000+0100,Jungfraujoch,154.118,42027.0
2015-10-28T00:00:00.000000+0100,Jungfraujoch,154.382,42027.0
2015-10-28T01:00:00.000000+0100,Jungfraujoch,153.54,42027.0
2015-10-28T02:00:00.000000+0100,Jungfraujoch,154.038,42027.0
2015-10-28T03:00:00.000000+0100,Jungfraujoch,154.546,42027.0
2015-10-28T04:00:00.000000+0100,Jungfraujoch,154.347,42027.0
2015-10-28T05:00:00.000000+0100,Jungfraujoch,155.291,42027.0
2015-10-28T06:00:00.000000+0100,Jungfraujoch,155.488,42027.0
2015-10-28T07:00:00.000000+0100,Jungfraujoch,155.83,42027.0
2015-10-28T08:00:00.000000+0100,Jungfraujoch,155.984,42027.0
2015-10-28T09:00:00.000000+0100,Jungfraujoch,156.059,42027.0
2015-10-28T10:00:00.000000+0100,Jungfraujoch,155.295,42027.0
2015-10-28T11:00:00.000000+0100,Jungfraujoch,155.81,42027.0
2015-10-28T12:00:00.000000+0100,Jungfraujoch,155.494,42027.0
2015-10-28T13:00:00.000000+0100,Jungfraujoch,156.528,42027.0
2015-10-28T14:00:00.000000+0100,Jungfraujoch,156.29,42027.0
2015-10-28T15:00:00.000000+0100,Jungfraujoch,155.658,42027.0
2015-10-28T16:00:00.000000+0100,Jungfraujoch,155.603,42027.0
2015-10-28T17:00:00.000000+0100,Jungfraujoch,154.83,42027.0
2015-10-28T18:00:00.000000+0100,Jungfraujoch,155.119,42027.0
2015-10-28T19:00:00.000000+0100,Jungfraujoch,154.437,42027.0
2015-10-28T20:00:00.000000+0100,Jungfraujoch,154.223,42027.0
2015-10-28T21:00:00.000000+0100,Jungfraujoch,153.806,42027.0
2015-10-28T22:00:00.000000+0100,Jungfraujoch,153.907,42027.0
2015-10-28T23:00:00.000000+0100,Jungfraujoch,153.934,42027.0
2015-10-29T00:00:00.000000+0100,Jungfraujoch,154.013,42027.0
2015-10-29T01:00:00.000000+0100,Jungfraujoch,153.773,42027.0
2015-10-29T02:00:00.000000+0100,Jungfraujoch,154.209,42027.0
2015-10-29T03:00:00.000000+0100,Jungfraujoch,154.847,42027.0
2015-10-29T04:00:00.000000+0100,Jungfraujoch,154.509,42027.0
2015-10-29T05:00:00.000000+0100,Jungfraujoch,154.551,42027.0
2015-10-29T06:00:00.000000+0100,Jungfraujoch,155.346,42027.0
2015-10-29T07:00:00.000000+0100,Jungfraujoch,155.563,42027.0
2015-10-29T08:00:00.000000+0100,Jungfraujoch,156.412,42027.0
2015-10-29T09:00:00.000000+0100,Jungfraujoch,155.797,42027.0
2015-10-29T10:00:00.000000+0100,Jungfraujoch,156.442,42027.0
2015-10-29T11:00:00.000000+0100,Jungfraujoch,156.311,42027.0
2015-10-29T12:00:00.000000+0100,Jungfraujoch,156.367,42027.0
2015-10-29T13:00:00.000000+0100,Jungfraujoch,156.258,42027.0
2015-10-29T14:00:00.000000+0100,Jungfraujoch,156.321,42027.0
2015-10-29T15:00:00.000000+0100,Jungfraujoch,156.1,42027.0
2015-10-29T16:00:00.000000+0100,Jungfraujoch,155.608,42027.0
2015-10-29T17:00:00.000000+0100,Jungfraujoch,155.437,42027.0
2015-10-29T18:00:00.000000+0100,Jungfraujoch,155.071,42027.0
2015-10-29T19:00:00.000000+0100,Jungfraujoch,154.72,42027.0
2015-10-29T20:00:00.000000+0100,Jungfraujoch,154.347,42027.0
2015-10-29T21:00:00.000000+0100,Jungfraujoch,154.476,42027.0
2015-10-29T22:00:00.000000+0100,Jungfraujoch,154.831,42027.0
2015-10-29T23:00:00.000000+0100,Jungfraujoch,155.049,42027.0
2015-10-30T00:00:00.000000+0100,Jungfraujoch,155.874,42027.0
2015-10-30T01:00:00.000000+0100,Jungfraujoch,155.711,42027.0
2015-10-30T02:00:00.000000+0100,Jungfraujoch,154.894,42027.0
2015-10-30T03:00:00.000000+0100,Jungfraujoch,155.555,42027.0
2015-10-30T04:00:00.000000+0100,Jungfraujoch,155.337,42027.0
2015-10-30T05:00:00.000000+0100,Jungfraujoch,155.363,42027.0
2015-10-30T06:00:00.000000+0100,Jungfraujoch,155.301,42027.0
2015-10-30T07:00:00.000000+0100,Jungfraujoch,155.718,42027.0
2015-10-30T08:00:00.000000+0100,Jungfraujoch,156.108,42027.0
2015-10-30T09:00:00.000000+0100,Jungfraujoch,155.838,42027.0
2015-10-30T10:00:00.000000+0100,Jungfraujoch,155.904,42027.0
2015-10-30T11:00:00.000000+0100,Jungfraujoch,156.052,42027.0
2015-10-30T12:00:00.000000+0100,Jungfraujoch,155.644,42027.0
2015-10-30T13:00:00.000000+0100,Jungfraujoch,156.297,42027.0
2015-10-30T14:00:00.000000+0100,Jungfraujoch,155.949,42027.0
2015-10-30T15:00:00.000000+0100,Jungfraujoch,156.711,42027.0
2015-10-30T16:00:00.000000+0100,Jungfraujoch,156.087,42027.0
2015-10-30T17:00:00.000000+0100,Jungfraujoch,156.458,42027.0
2015-10-30T18:00:00.000000+0100,Jungfraujoch,156.494,42027.0
2015-10-30T19:00:00.000000+0100,Jungfraujoch,155.516,42027.0
2015-10-30T20:00:00.000000+0100,Jungfraujoch,155.886,42027.0
2015-10-30T21:00:00.000000+0100,Jungfraujoch,155.894,42027.0
2015-10-30T22:00:00.000000+0100,Jungfraujoch,156.045,42027.0
2015-10-30T23:00:00.000000+0100,Jungfraujoch,156.485,42027.0
2015-10-31T00:00:00.000000+0100,Jungfraujoch,155.84,42027.0
2015-10-31T01:00:00.000000+0100,Jungfraujoch,155.081,42027.0
2015-10-31T02:00:00.000000+0100,Jungfraujoch,155.703,42027.0
2015-10-31T03:00:00.000000+0100,Jungfraujoch,156.33,42027.0
2015-10-31T04:00:00.000000+0100,Jungfraujoch,156.504,42027.0
2015-10-31T05:00:00.000000+0100,Jungfraujoch,155.981,42027.0
2015-10-31T06:00:00.000000+0100,Jungfraujoch,156.196,42027.0
2015-10-31T07:00:00.000000+0100,Jungfraujoch,156.319,42027.0
2015-10-31T08:00:00.000000+0100,Jungfraujoch,155.372,42027.0
2015-10-31T09:00:00.000000+0100,Jungfraujoch,155.301,42027.0
2015-10-31T10:00:00.000000+0100,Jungfraujoch,155.371,42027.0
2015-10-31T11:00:00.000000+0100,Jungfraujoch,155.3,42027.0
2015-10-31T12:00:00.000000+0100,Jungfraujoch,155.347,42027.0
2015-10-31T13:00:00.000000+0100,Jungfraujoch,155.632,42027.0
2015-10-31T14:00:00.000000+0100,Jungfraujoch,155.197,42027.0
2015-10-31T15:00:00.000000+0100,Jungfraujoch,154.969,42027.0
2015-10-31T16:00:00.000000+0100,Jungfraujoch,155.244,42027.0
2015-10-31T17:00:00.000000+0100,Jungfraujoch,155.149,42027.0
2015-10-31T18:00:00.000000+0100,Jungfraujoch,154.852,42027.0
2015-10-31T19:00:00.000000+0100,Jungfraujoch,154.593,42027.0
2015-10-31T20:00:00.000000+0100,Jungfraujoch,154.392,42027.0
2015-10-31T21:00:00.000000+0100,Jungfraujoch,154.592,42027.0
2015-10-31T22:00:00.000000+0100,Jungfraujoch,154.4,42027.0
2015-10-31T23:00:00.000000+0100,Jungfraujoch,154.759,42027.0
2015-11-01T00:00:00.000000+0100,Jungfraujoch,154.658,42027.0
2015-11-01T01:00:00.000000+0100,Jungfraujoch,155.048,42027.0
2015-11-01T02:00:00.000000+0100,Jungfraujoch,155.403,42027.0
2015-11-01T03:00:00.000000+0100,Jungfraujoch,155.292,42027.0
2015-11-01T04:00:00.000000+0100,Jungfraujoch,155.668,42027.0
2015-11-01T05:00:00.000000+0100,Jungfraujoch,155.199,42027.0
2015-11-01T06:00:00.000000+0100,Jungfraujoch,155.998,42027.0
2015-11-01T07:00:00.000000+0100,Jungfraujoch,156.795,42027.0
2015-11-01T08:00:00.000000+0100,Jungfraujoch,156.451,42027.0
2015-11-01T09:00:00.000000+0100,Jungfraujoch,156.524,42027.0
2015-11-01T10:00:00.000000+0100,Jungfraujoch,156.779,42027.0
2015-11-01T11:00:00.000000+0100,Jungfraujoch,157.17,42027.0
2015-11-01T12:00:00.000000+0100,Jungfraujoch,157.161,42027.0
2015-11-01T13:00:00.000000+0100,Jungfraujoch,156.49,42027.0
2015-11-01T14:00:00.000000+0100,Jungfraujoch,156.741,42027.0
2015-11-01T15:00:00.000000+0100,Jungfraujoch,155.561,42027.0
2015-11-01T16:00:00.000000+0100,Jungfraujoch,156.492,42027.0
2015-11-01T17:00:00.000000+0100,Jungfraujoch,155.254,42027.0
2015-11-01T18:00:00.000000+0100,Jungfraujoch,154.357,42027.0
2015-11-01T19:00:00.000000+0100,Jungfraujoch,154.674,42027.0
2015-11-01T20:00:00.000000+0100,Jungfraujoch,154.825,42027.0
2015-11-01T21:00:00.000000+0100,Jungfraujoch,154.022,42027.0
2015-11-01T22:00:00.000000+0100,Jungfraujoch,154.25,42027.0
2015-11-01T23:00:00.000000+0100,Jungfraujoch,154.282,42027.0
2015-11-02T00:00:00.000000+0100,Jungfraujoch,153.957,42027.0
2015-11-02T01:00:00.000000+0100,Jungfraujoch,153.849,42027.0
2015-11-02T02:00:00.000000+0100,Jungfraujoch,153.693,42027.0
2015-11-02T03:00:00.000000+0100,Jungfraujoch,153.644,42027.0
2015-11-02T04:00:00.000000+0100,Jungfraujoch,153.64,42027.0
2015-11-02T05:00:00.000000+0100,Jungfraujoch,153.743,42027.0
2015-11-02T06:00:00.000000+0100,Jungfraujoch,154.105,42027.0
2015-11-02T07:00:00.000000+0100,Jungfraujoch,154.361,42027.0
2015-11-02T08:00:00.000000+0100,Jungfraujoch,154.97,42027.0
2015-11-02T09:00:00.000000+0100,Jungfraujoch,153.831,42027.0
2015-11-02T10:00:00.000000+0100,Jungfraujoch,154.289,42027.0
2015-11-02T11:00:00.000000+0100,Jungfraujoch,154.57,42027.0
2015-11-02T12:00:00.000000+0100,Jungfraujoch,154.761,42027.0
2015-11-02T13:00:00.000000+0100,Jungfraujoch,153.955,42027.0
2015-11-02T14:00:00.000000+0100,Jungfraujoch,154.668,42027.0
2015-11-02T15:00:00.000000+0100,Jungfraujoch,155.618,42027.0
2015-11-02T16:00:00.000000+0100,Jungfraujoch,155.7,42027.0
2015-11-02T17:00:00.000000+0100,Jungfraujoch,155.004,42027.0
2015-11-02T18:00:00.000000+0100,Jungfraujoch,155.059,42027.0
2015-11-02T19:00:00.000000+0100,Jungfraujoch,155.967,42027.0
2015-11-02T20:00:00.000000+0100,Jungfraujoch,155.726,42027.0
2015-11-02T21:00:00.000000+0100,Jungfraujoch,156.218,42027.0
2015-11-02T22:00:00.000000+0100,Jungfraujoch,155.303,42027.0
2015-11-02T23:00:00.000000+0100,Jungfraujoch,154.828,42027.0
2015-11-03T00:00:00.000000+0100,Jungfraujoch,155.289,42027.0
2015-11-03T01:00:00.000000+0100,Jungfraujoch,155.253,42027.0
2015-11-03T02:00:00.000000+0100,Jungfraujoch,155.142,42027.0
2015-11-03T03:00:00.000000+0100,Jungfraujoch,156.055,42027.0
2015-11-03T04:00:00.000000+0100,Jungfraujoch,156.193,42027.0
2015-11-03T05:00:00.000000+0100,Jungfraujoch,155.919,42027.0
2015-11-03T06:00:00.000000+0100,Jungfraujoch,155.282,42027.0
2015-11-03T07:00:00.000000+0100,Jungfraujoch,155.159,42027.0
2015-11-03T08:00:00.000000+0100,Jungfraujoch,155.552,42027.0
2015-11-03T09:00:00.000000+0100,Jungfraujoch,156.895,42027.0
2015-11-03T10:00:00.000000+0100,Jungfraujoch,158.05,42027.0
2015-11-03T11:00:00.000000+0100,Jungfraujoch,157.141,42027.0
2015-11-03T12:00:00.000000+0100,Jungfraujoch,158.45,42027.0
